,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,BOS-2019-08-07,2019-08-07,KCR,A,BOS,PH C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DET-2019-08-08,2019-08-08,KCR,A,DET,C,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,400,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5
2,DET-2019-08-11,2019-08-11,KCR,A,DET,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,400,0.312,6,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.0,84.167,0.314,6,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.0,84.167
3,KCR-2019-08-18,2019-08-18,KCR,H,NYM,C,4,3,1,0,0,0,0,0,0,0,2,0,1,0,0,408,0.173,10,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,90.5,0.174,10,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,90.5
4,BAL-2019-08-19,2019-08-19,KCR,A,BAL,C,4,4,2,1,0,0,1,1,0,0,0,0,0,0,0,408,0.13,14,0.071,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.286,0.0,0.071,93.786,0.131,14,0.071,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.286,0.0,0.071,93.786
5,CLE-2019-08-25,2019-08-25,KCR,A,CLE,C,5,4,2,1,1,0,0,0,1,0,3,0,0,0,0,500,0.219,18,0.056,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.222,0.0,0.056,95.611,0.225,18,0.056,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.222,0.0,0.056,95.611
6,KCR-2019-08-29,2019-08-29,KCR,H,OAK,C,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,408,0.24,18,0.0,0.056,0.0,0.056,0.056,0.0,0.0,0.0,0.333,0.0,0.056,95.333,0.264,23,0.043,0.043,0.0,0.043,0.087,0.0,0.0,0.0,0.304,0.0,0.043,96.565
7,KCR-2019-08-30,2019-08-30,KCR,H,BAL,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,306,0.272,22,0.045,0.045,0.0,0.045,0.045,0.0,0.045,0.0,0.273,0.0,0.045,96.545,0.286,27,0.074,0.037,0.0,0.037,0.074,0.0,0.037,0.0,0.259,0.0,0.037,97.37
8,KCR-2019-09-03,2019-09-03,KCR,H,DET,C,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,306,0.286,21,0.048,0.048,0.0,0.048,0.048,0.0,0.048,0.0,0.286,0.0,0.048,96.667,0.255,30,0.067,0.033,0.0,0.033,0.067,0.0,0.033,0.0,0.267,0.0,0.033,97.833
9,KCR-2019-09-05,2019-09-05,KCR,H,DET,C,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,306,0.278,24,0.042,0.042,0.0,0.042,0.083,0.0,0.042,0.0,0.292,0.0,0.042,97.333,0.253,33,0.061,0.03,0.0,0.03,0.091,0.0,0.03,0.0,0.273,0.0,0.03,98.212
10,MIA-2019-09-07,2019-09-07,KCR,A,MIA,C,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,380,0.329,27,0.074,0.074,0.0,0.037,0.074,0.0,0.037,0.0,0.259,0.0,0.037,97.852,0.293,36,0.083,0.056,0.0,0.028,0.083,0.0,0.028,0.0,0.25,0.0,0.028,98.528
11,MIA-2019-09-08,2019-09-08,KCR,A,MIA,C,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,285,0.316,27,0.074,0.074,0.0,0.037,0.074,0.0,0.037,0.0,0.333,0.0,0.0,96.815,0.262,40,0.075,0.05,0.0,0.025,0.075,0.0,0.025,0.0,0.325,0.0,0.025,98.175
12,CHW-2019-09-10,2019-09-10,KCR,A,CHW,C,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0.279,26,0.077,0.077,0.0,0.0,0.115,0.0,0.038,0.0,0.346,0.0,0.0,95.808,0.26,43,0.07,0.047,0.0,0.023,0.093,0.0,0.023,0.0,0.302,0.0,0.023,97.953
13,KCR-2019-09-15,2019-09-15,KCR,H,HOU,C,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,408,0.282,22,0.136,0.045,0.0,0.0,0.091,0.0,0.045,0.0,0.273,0.0,0.0,95.0,0.274,44,0.091,0.045,0.0,0.023,0.091,0.0,0.023,0.0,0.295,0.0,0.023,97.977
14,OAK-2019-09-17,2019-09-17,KCR,A,OAK,C,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,288,0.286,26,0.115,0.077,0.0,0.0,0.077,0.0,0.038,0.0,0.231,0.0,0.0,96.077,0.278,48,0.083,0.062,0.0,0.021,0.083,0.0,0.021,0.0,0.271,0.0,0.021,98.312
15,MIN-2019-09-20,2019-09-20,KCR,A,MIN,C,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,300,0.264,22,0.091,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.045,0.0,94.182,0.261,51,0.078,0.059,0.0,0.02,0.078,0.0,0.02,0.0,0.275,0.02,0.02,98.176
16,MIN-2019-09-21,2019-09-21,KCR,A,MIN,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,25,0.08,0.08,0.0,0.0,0.08,0.0,0.04,0.0,0.24,0.04,0.0,94.88,0.259,54,0.074,0.056,0.0,0.019,0.074,0.0,0.037,0.0,0.259,0.019,0.019,98.278
17,MIN-2019-09-22,2019-09-22,KCR,A,MIN,C,3,3,1,1,0,0,1,2,0,0,2,0,0,0,0,300,0.261,25,0.08,0.08,0.0,0.0,0.08,0.0,0.04,0.0,0.24,0.04,0.0,94.88,0.259,54,0.074,0.056,0.0,0.019,0.074,0.0,0.037,0.0,0.259,0.019,0.019,98.278
18,KCR-2019-09-28,2019-09-28,KCR,H,MIN,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,408,0.32,18,0.056,0.056,0.0,0.056,0.056,0.0,0.056,0.0,0.167,0.056,0.0,93.333,0.282,57,0.07,0.053,0.0,0.035,0.07,0.0,0.035,0.0,0.281,0.018,0.018,98.368
19,KCR-2019-09-29,2019-09-29,KCR,H,MIN,C,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,408,0.264,19,0.053,0.053,0.0,0.053,0.0,0.0,0.053,0.053,0.263,0.053,0.0,94.895,0.263,61,0.066,0.049,0.0,0.033,0.066,0.0,0.033,0.016,0.295,0.016,0.016,98.607
