,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,WSN-2016-10-02,2016-10-02,WSN,H,MIA,PH,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,WSN-2018-05-19,2018-05-19,WSN,H,LAD,C,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1,WSN-2018-05-19,2018-05-19,WSN,H,LAD,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,WSN-2018-05-23,2018-05-23,WSN,H,SDP,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
3,BAL-2018-05-28,2018-05-28,WSN,A,BAL,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
4,ATL-2018-06-02,2018-06-02,WSN,A,ATL,C,6,6,0,2,0,0,0,1,0,0,1,0,0,0,0
5,ATL-2018-06-03,2018-06-03,WSN,A,ATL,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
6,WSN-2018-06-09,2018-06-09,WSN,H,SFG,C,4,3,1,2,1,0,0,1,1,0,0,0,0,0,0
7,NYY-2018-06-13,2018-06-13,WSN,A,NYY,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,TOR-2018-06-17,2018-06-17,WSN,A,TOR,C,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,WSN-2018-06-19,2018-06-19,WSN,H,BAL,C,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
10,WSN-2018-06-22,2018-06-22,WSN,H,PHI,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11,WSN-2018-06-23,2018-06-23,WSN,H,PHI,C,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0
12,TBR-2018-06-25,2018-06-25,WSN,A,TBR,PR 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,TBR-2018-06-26,2018-06-26,WSN,A,TBR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,PHI-2018-06-29,2018-06-29,WSN,A,PHI,C,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0
15,PHI-2018-06-30,2018-06-30,WSN,A,PHI,C,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0
16,WSN-2018-07-02,2018-07-02,WSN,H,BOS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,WSN-2018-07-05,2018-07-05,WSN,H,MIA,C,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
18,WSN-2018-07-06,2018-07-06,WSN,H,MIA,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19,WSN-2018-07-07,2018-07-07,WSN,H,MIA,PH 1B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,WSN-2018-07-08,2018-07-08,WSN,H,MIA,C 3B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
21,PIT-2018-07-10,2018-07-10,WSN,A,PIT,C,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
22,NYM-2018-07-14,2018-07-14,WSN,A,NYM,C,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
23,MIL-2018-07-24,2018-07-24,WSN,A,MIL,C,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0
24,MIA-2018-07-27,2018-07-27,WSN,A,MIA,PH C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,MIA-2018-07-28,2018-07-28,WSN,A,MIA,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,MIA-2018-07-29,2018-07-29,WSN,A,MIA,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
27,WSN-2018-08-01,2018-08-01,WSN,H,NYM,C,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
28,WSN-2018-08-04,2018-08-04,WSN,H,CIN,C,4,2,1,0,0,0,0,0,1,0,1,1,0,0,0
29,WSN-2018-08-07,2018-08-07,WSN,H,ATL,C,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0
30,CHC-2018-08-10,2018-08-10,WSN,A,CHC,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
31,STL-2018-08-15,2018-08-15,WSN,A,STL,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WSN-2018-08-18,2018-08-18,WSN,H,MIA,C,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
33,WSN-2018-08-19,2018-08-19,WSN,H,MIA,PH C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,WSN-2018-08-23,2018-08-23,WSN,H,PHI,C,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
35,NYM-2018-08-26,2018-08-26,WSN,A,NYM,C,5,4,1,0,0,0,0,1,1,0,1,0,0,0,0
36,PHI-2018-08-29,2018-08-29,WSN,A,PHI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,WSN-2018-08-31,2018-08-31,WSN,H,MIL,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,WSN-2018-09-01,2018-09-01,WSN,H,MIL,C,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,WSN-2018-09-02,2018-09-02,WSN,H,MIL,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
40,WSN-2018-09-06,2018-09-06,WSN,H,CHC,C,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0
41,WSN-2018-09-08,2018-09-08,WSN,H,CHC,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
42,PHI-2018-09-11,2018-09-11,WSN,A,PHI,C,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0
43,PHI-2018-09-11,2018-09-11,WSN,A,PHI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,WSN-2018-09-13,2018-09-13,WSN,H,CHC,C,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0
45,ATL-2018-09-15,2018-09-15,WSN,A,ATL,C,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0
46,MIA-2018-09-17,2018-09-17,WSN,A,MIA,C,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
47,WSN-2018-09-21,2018-09-21,WSN,H,NYM,C,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0
48,WSN-2018-09-23,2018-09-23,WSN,H,NYM,C,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0
49,WSN-2018-09-26,2018-09-26,WSN,H,MIA,C,4,3,2,2,0,0,0,3,1,0,0,0,0,0,0
50,COL-2018-09-28,2018-09-28,WSN,A,COL,C,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0
51,COL-2018-09-30,2018-09-30,WSN,A,COL,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
