,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,OAK-2014-06-27,2014-06-27,OAK,A,MIA,P,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
1,OAK-2014-08-15,2014-08-15,OAK,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,OAK-2015-07-24,2015-07-24,OAK,A,SFG,P,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,OAK-2015-07-29,2015-07-29,OAK,A,LAD,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2,OAK-2015-08-30,2015-08-30,OAK,A,ARI,P,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
0,TOR-2016-05-11,2016-05-11,TOR,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,TOR-2016-06-15,2016-06-15,TOR,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,TOR-2016-06-27,2016-06-27,TOR,A,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TOR-2016-07-26,2016-07-26,TOR,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,TOR-2016-07-31,2016-07-31,TOR,H,BAL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,LAD-2016-08-02,2016-08-02,LAD,A,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,LAD-2016-08-05,2016-08-05,LAD,H,BOS,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,LAD-2016-08-07,2016-08-07,LAD,H,BOS,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,LAD-2016-08-09,2016-08-09,LAD,H,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,LAD-2016-08-12,2016-08-12,LAD,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,LAD-2016-08-14,2016-08-14,LAD,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,LAD-2016-08-17,2016-08-17,LAD,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,LAD-2016-08-19,2016-08-19,LAD,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,LAD-2016-08-22,2016-08-22,LAD,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,LAD-2016-08-23,2016-08-23,LAD,H,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,LAD-2016-08-25,2016-08-25,LAD,H,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,LAD-2016-08-27,2016-08-27,LAD,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,LAD-2016-08-28,2016-08-28,LAD,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,LAD-2016-08-31,2016-08-31,LAD,A,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,LAD-2016-09-02,2016-09-02,LAD,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
