,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,NYM-2016-08-10,2016-08-10,NYM,H,ARI,3B,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2016-08-11,2016-08-11,NYM,H,ARI,3B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,NYM-2016-08-12,2016-08-12,NYM,H,SDP,3B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,NYM-2016-08-13,2016-08-13,NYM,H,SDP,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,NYM-2016-08-14,2016-08-14,NYM,H,SDP,3B,4,4,0,2,1,0,0,2,0,0,0,0,0,0,0
5,ARI-2016-08-15,2016-08-15,NYM,A,ARI,3B,5,4,0,0,0,0,0,1,0,0,1,0,0,1,1
6,ARI-2016-08-16,2016-08-16,NYM,A,ARI,3B 2B,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0
7,ARI-2016-08-17,2016-08-17,NYM,A,ARI,2B,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0
8,SFG-2016-08-18,2016-08-18,NYM,A,SFG,2B,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0
9,STL-2016-08-23,2016-08-23,NYM,A,STL,2B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,STL-2016-08-24,2016-08-24,NYM,A,STL,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,NYM-2016-08-27,2016-08-27,NYM,H,PHI,PH 3B 2B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12,NYM-2016-08-28,2016-08-28,NYM,H,PHI,3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CIN-2016-09-07,2016-09-07,NYM,A,CIN,PH 2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ATL-2016-09-09,2016-09-09,NYM,A,ATL,PH 2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ATL-2016-09-10,2016-09-10,NYM,A,ATL,PH 2B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16,WSN-2016-09-13,2016-09-13,NYM,A,WSN,2B,5,4,1,3,0,0,1,3,0,0,0,0,0,1,0
17,WSN-2016-09-14,2016-09-14,NYM,A,WSN,2B,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1
18,NYM-2016-09-16,2016-09-16,NYM,H,MIN,2B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
19,NYM-2016-09-17,2016-09-17,NYM,H,MIN,2B 1B,5,5,0,3,1,0,0,0,0,0,1,0,0,0,0
20,NYM-2016-09-18,2016-09-18,NYM,H,MIN,2B,4,4,2,2,0,0,1,1,0,0,1,0,0,0,0
21,NYM-2016-09-19,2016-09-19,NYM,H,ATL,2B,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0
22,NYM-2016-09-20,2016-09-20,NYM,H,ATL,2B,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0
23,NYM-2016-09-21,2016-09-21,NYM,H,ATL,2B,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0
24,NYM-2016-09-22,2016-09-22,NYM,H,PHI,2B,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0
25,NYM-2016-09-23,2016-09-23,NYM,H,PHI,PH 2B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,NYM-2016-09-24,2016-09-24,NYM,H,PHI,3B 2B,3,3,1,2,0,0,0,2,0,0,0,0,0,0,0
27,NYM-2016-09-25,2016-09-25,NYM,H,PHI,2B,5,3,0,2,0,0,0,1,1,0,1,1,0,0,0
28,MIA-2016-09-26,2016-09-26,NYM,A,MIA,2B,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
29,MIA-2016-09-27,2016-09-27,NYM,A,MIA,2B,6,6,0,2,0,1,0,0,0,0,1,0,0,0,0
30,MIA-2016-09-28,2016-09-28,NYM,A,MIA,2B,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0
31,PHI-2016-09-30,2016-09-30,NYM,A,PHI,2B,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
32,PHI-2016-10-01,2016-10-01,NYM,A,PHI,2B,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0,NYM-2017-04-07,2017-04-07,NYM,H,MIA,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,NYM-2017-04-08,2017-04-08,NYM,H,MIA,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,PHI-2017-04-11,2017-04-11,NYM,A,PHI,PH 3B,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,MIA-2017-04-13,2017-04-13,NYM,A,MIA,3B,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
4,NYM-2017-04-21,2017-04-21,NYM,H,WSN,3B,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0
5,NYM-2017-04-22,2017-04-22,NYM,H,WSN,3B 2B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,NYM-2017-04-26,2017-04-26,NYM,H,ATL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,NYM-2017-04-27,2017-04-27,NYM,H,ATL,PH 1B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,WSN-2017-04-28,2017-04-28,NYM,A,WSN,1B,5,4,3,2,1,0,0,0,1,0,0,0,0,0,0
