,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,NYM-2017-09-13,2017-09-13,NYM,A,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2017-09-14,2017-09-14,NYM,A,CHC,PH,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,NYM-2017-09-18,2017-09-18,NYM,A,MIA,C,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,NYM-2017-09-25,2017-09-25,NYM,H,ATL,C,3,3,0,1,1,0,0,2,0,0,1,0,0,0,0
4,NYM-2017-10-01,2017-10-01,NYM,A,PHI,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
0,NYM-2018-04-11,2018-04-11,NYM,A,MIA,PH C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2018-04-14,2018-04-14,NYM,H,MIL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,NYM-2018-04-15,2018-04-15,NYM,H,MIL,C,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3,NYM-2018-04-16,2018-04-16,NYM,H,WSN,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,NYM-2018-04-17,2018-04-17,NYM,H,WSN,C,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
5,NYM-2018-04-18,2018-04-18,NYM,H,WSN,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,NYM-2018-04-20,2018-04-20,NYM,A,ATL,C,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0
7,NYM-2018-04-21,2018-04-21,NYM,A,ATL,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,NYM-2018-04-24,2018-04-24,NYM,A,STL,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
9,NYM-2018-04-25,2018-04-25,NYM,A,STL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,NYM-2018-04-26,2018-04-26,NYM,A,STL,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
11,NYM-2018-04-29,2018-04-29,NYM,A,SDP,C,6,5,1,2,0,0,0,1,1,0,2,0,0,0,0
12,NYM-2018-05-01,2018-05-01,NYM,H,ATL,C,3,3,0,1,1,0,0,0,0,0,2,0,0,0,0
13,NYM-2018-05-03,2018-05-03,NYM,H,ATL,C,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
14,NYM-2018-05-05,2018-05-05,NYM,H,COL,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NYM-2018-05-06,2018-05-06,NYM,H,COL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,NYM-2018-05-08,2018-05-08,NYM,A,CIN,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
17,NYM-2018-05-20,2018-05-20,NYM,H,ARI,C,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0
