,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,DET-2014-04-09,2014-04-09,DET,A,LAD,P,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0
1,DET-2014-07-23,2014-07-23,DET,A,ARI,P,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
0,DET-2015-04-13,2015-04-13,DET,A,PIT,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
1,DET-2015-08-18,2015-08-18,DET,A,CHC,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
0,DET-2016-04-06,2016-04-06,DET,A,MIA,P,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
1,DET-2016-05-09,2016-05-09,DET,A,WSN,P,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
0,DET-2017-05-10,2017-05-10,DET,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,DET-2017-06-24,2017-06-24,DET,A,SDP,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,ATL-2018-04-02,2018-04-02,ATL,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ATL-2018-04-07,2018-04-07,ATL,A,COL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ATL-2018-04-13,2018-04-13,ATL,A,CHC,P,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
3,ATL-2018-05-29,2018-05-29,ATL,H,NYM,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,ATL-2018-06-03,2018-06-03,ATL,H,WSN,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5,ATL-2018-06-09,2018-06-09,ATL,A,LAD,P,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
6,ATL-2018-06-14,2018-06-14,ATL,H,SDP,P,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,ATL-2018-06-26,2018-06-26,ATL,H,CIN,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,ATL-2018-07-07,2018-07-07,ATL,A,MIL,P,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
9,ATL-2018-07-13,2018-07-13,ATL,H,ARI,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10,ATL-2018-07-20,2018-07-20,ATL,A,WSN,P,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
11,ATL-2018-07-26,2018-07-26,ATL,H,LAD,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
12,ATL-2018-08-03,2018-08-03,ATL,A,NYM,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
13,ATL-2018-08-09,2018-08-09,ATL,A,WSN,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,ATL-2018-08-14,2018-08-14,ATL,H,MIA,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
15,ATL-2018-08-19,2018-08-19,ATL,H,COL,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ATL-2018-08-25,2018-08-25,ATL,A,MIA,P,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
17,ATL-2018-08-31,2018-08-31,ATL,H,PIT,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
18,ATL-2018-09-06,2018-09-06,ATL,A,ARI,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
19,ATL-2018-09-12,2018-09-12,ATL,A,SFG,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
20,ATL-2018-09-18,2018-09-18,ATL,H,STL,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL-2018-09-23,2018-09-23,ATL,H,PHI,P,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,ATL-2018-09-29,2018-09-29,ATL,A,PHI,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,WSN-2019-04-03,2019-04-03,WSN,H,PHI,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
1,WSN-2019-04-08,2019-04-08,WSN,A,PHI,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2,WSN-2019-04-13,2019-04-13,WSN,H,PIT,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3,WSN-2019-04-19,2019-04-19,WSN,A,MIA,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
4,WSN-2019-04-24,2019-04-24,WSN,A,COL,P,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5,WSN-2019-04-30,2019-04-30,WSN,H,STL,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,WSN-2019-05-05,2019-05-05,WSN,A,PHI,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,WSN-2019-05-10,2019-05-10,WSN,A,LAD,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
8,WSN-2019-05-16,2019-05-16,WSN,H,NYM,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,WSN-2019-05-29,2019-05-29,WSN,A,ATL,P,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
10,WSN-2019-06-05,2019-06-05,WSN,H,CHW,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
11,WSN-2019-06-16,2019-06-16,WSN,H,ARI,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
12,WSN-2019-06-22,2019-06-22,WSN,H,ATL,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
13,WSN-2019-07-04,2019-07-04,WSN,H,MIA,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
14,WSN-2019-07-14,2019-07-14,WSN,A,PHI,P,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,WSN-2019-07-20,2019-07-20,WSN,A,ATL,P,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1
16,WSN-2019-07-26,2019-07-26,WSN,H,LAD,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
17,WSN-2019-07-31,2019-07-31,WSN,H,ATL,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,WSN-2019-08-06,2019-08-06,WSN,A,SFG,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
19,WSN-2019-08-11,2019-08-11,WSN,A,NYM,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
20,WSN-2019-08-17,2019-08-17,WSN,H,MIL,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21,WSN-2019-08-23,2019-08-23,WSN,A,CHC,P,4,3,0,2,0,0,0,1,0,0,0,0,1,0,0
22,WSN-2019-08-30,2019-08-30,WSN,H,MIA,P,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,WSN-2019-09-04,2019-09-04,WSN,H,NYM,P,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
24,WSN-2019-09-15,2019-09-15,WSN,H,ATL,P,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1
25,WSN-2019-09-20,2019-09-20,WSN,A,MIA,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
26,WSN-2019-09-25,2019-09-25,WSN,H,PHI,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
