,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,LAD-2015-09-13,2015-09-13,LAD,A,ARI,2B,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1,LAD-2015-09-15,2015-09-15,LAD,H,COL,PH 2B,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2,LAD-2015-09-16,2015-09-16,LAD,H,COL,2B 3B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,LAD-2015-09-23,2015-09-23,LAD,H,ARI,PH,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,LAD-2015-09-24,2015-09-24,LAD,H,ARI,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,LAD-2015-09-28,2015-09-28,LAD,A,SFG,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,LAD-2015-10-01,2015-10-01,LAD,A,SFG,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,LAD-2015-10-04,2015-10-04,LAD,H,SDP,PR 2B,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,NYY-2016-04-06,2016-04-06,NYY,H,HOU,PH 3B,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0
1,NYY-2016-04-09,2016-04-09,NYY,A,DET,3B,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0
2,NYY-2016-04-13,2016-04-13,NYY,A,TOR,SS,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0
3,NYY-2016-04-17,2016-04-17,NYY,H,SEA,3B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,NYY-2016-04-19,2016-04-19,NYY,H,OAK,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,NYY-2016-04-21,2016-04-21,NYY,H,OAK,SS,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
6,NYY-2016-04-24,2016-04-24,NYY,H,TBR,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,NYY-2016-04-26,2016-04-26,NYY,A,TEX,3B,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0
8,NYY-2016-04-27,2016-04-27,NYY,A,TEX,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,NYY-2016-04-30,2016-04-30,NYY,A,BOS,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,NYY-2016-05-01,2016-05-01,NYY,A,BOS,SS,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
11,NYY-2016-05-05,2016-05-05,NYY,A,BAL,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12,NYY-2016-05-06,2016-05-06,NYY,H,BOS,3B,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
