,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,LAA-2019-04-25,2019-04-25,LAA,H,NYY,2B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
1,LAA-2019-04-26,2019-04-26,LAA,A,KCR,2B,4,2,0,2,1,0,0,1,1,0,0,0,0,1,0
2,LAA-2019-04-27,2019-04-27,LAA,A,KCR,2B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1
3,LAA-2019-04-28,2019-04-28,LAA,A,KCR,2B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
4,LAA-2019-04-30,2019-04-30,LAA,H,TOR,2B,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
5,LAA-2019-05-01,2019-05-01,LAA,H,TOR,PR 2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,LAA-2019-05-02,2019-05-02,LAA,H,TOR,2B,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0
7,LAA-2019-05-04,2019-05-04,LAA,H,HOU,2B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
8,LAA-2019-05-05,2019-05-05,LAA,H,HOU,2B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
9,LAA-2019-05-14,2019-05-14,LAA,A,MIN,2B,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0
10,LAA-2019-05-15,2019-05-15,LAA,A,MIN,2B,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0
11,LAA-2019-05-21,2019-05-21,LAA,H,MIN,2B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
12,LAA-2019-05-23,2019-05-23,LAA,H,MIN,2B,5,4,0,2,0,0,0,0,1,0,1,0,0,0,0
13,LAA-2019-05-24,2019-05-24,LAA,H,TEX,2B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
14,LAA-2019-05-25,2019-05-25,LAA,H,TEX,SS 2B,4,4,1,2,0,0,0,0,0,0,2,0,0,0,0
15,LAA-2019-05-26,2019-05-26,LAA,H,TEX,SS 2B,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0
16,LAA-2019-05-27,2019-05-27,LAA,A,OAK,2B,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0
17,LAA-2019-05-28,2019-05-28,LAA,A,OAK,2B,4,2,1,0,0,0,0,0,2,0,1,0,0,0,0
18,LAA-2019-05-29,2019-05-29,LAA,A,OAK,2B,6,4,2,1,1,0,0,1,1,0,2,0,1,0,1
19,LAA-2019-05-30,2019-05-30,LAA,A,SEA,2B,5,4,2,2,1,0,0,2,1,0,1,0,0,0,0
20,LAA-2019-05-31,2019-05-31,LAA,A,SEA,2B,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0
21,LAA-2019-06-01,2019-06-01,LAA,A,SEA,2B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
22,LAA-2019-06-02,2019-06-02,LAA,A,SEA,2B,5,4,3,2,0,0,1,2,1,0,0,0,0,0,0
23,LAA-2019-06-04,2019-06-04,LAA,H,OAK,2B,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
24,LAA-2019-06-05,2019-06-05,LAA,H,OAK,2B,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0
25,LAA-2019-06-06,2019-06-06,LAA,H,OAK,2B,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
26,LAA-2019-06-07,2019-06-07,LAA,H,SEA,2B,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
27,LAA-2019-06-08,2019-06-08,LAA,H,SEA,2B,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
28,LAA-2019-06-09,2019-06-09,LAA,H,SEA,2B,4,3,0,1,0,0,0,1,0,0,1,0,0,1,0
29,LAA-2019-06-10,2019-06-10,LAA,H,LAD,2B,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0
30,LAA-2019-06-11,2019-06-11,LAA,H,LAD,2B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
