,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
29,MIA-2015-04-10,2015-04-10,MIA,H,TBR,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.219,56.0,0.161,0.018,0.0,0.0,0.054,0.0,0.0,0.018,0.321,0.0,0.054,96.75,1
30,ATL-2015-04-15,2015-04-15,MIA,A,ATL,P,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,297,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.219,56.0,0.161,0.018,0.0,0.0,0.054,0.0,0.0,0.018,0.304,0.0,0.054,96.321,1
31,PHI-2015-04-21,2015-04-21,MIA,A,PHI,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.192,56.0,0.143,0.018,0.0,0.0,0.036,0.0,0.0,0.018,0.321,0.0,0.071,96.536,1
32,MIA-2015-04-26,2015-04-26,MIA,H,WSN,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.175,56.0,0.125,0.018,0.0,0.0,0.036,0.0,0.0,0.036,0.321,0.0,0.071,96.714,1
33,MIA-2015-05-02,2015-05-02,MIA,H,PHI,P,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.168,58.0,0.121,0.017,0.0,0.0,0.034,0.0,0.0,0.034,0.345,0.0,0.069,96.724,1
34,SFG-2015-05-07,2015-05-07,MIA,A,SFG,P,3,3,2,2,1,0,0,2,0,0,1,0,0,0,0,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.171,58.0,0.121,0.017,0.0,0.0,0.034,0.0,0.0,0.034,0.345,0.0,0.086,96.621,1
35,LAD-2015-05-12,2015-05-12,MIA,A,LAD,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,192,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.183,58.0,0.121,0.034,0.0,0.0,0.017,0.0,0.0,0.034,0.345,0.0,0.086,96.672,1
36,MIA-2015-05-18,2015-05-18,MIA,H,ARI,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.186,58.0,0.121,0.034,0.0,0.0,0.017,0.0,0.0,0.034,0.362,0.0,0.103,96.362,1
37,MIA-2015-05-23,2015-05-23,MIA,H,BAL,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.183,60.0,0.117,0.033,0.0,0.0,0.017,0.0,0.0,0.033,0.367,0.0,0.117,96.383,1
38,NYM-2015-05-29,2015-05-29,MIA,A,NYM,P,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.194,57.0,0.123,0.035,0.0,0.0,0.018,0.0,0.0,0.035,0.386,0.0,0.123,96.351,1
39,NYM-2015-05-30,2015-05-30,MIA,A,NYM,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,95,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.204,60.0,0.133,0.033,0.0,0.0,0.017,0.0,0.0,0.033,0.383,0.0,0.133,96.283,1
40,MIA-2015-06-03,2015-06-03,MIA,H,CHC,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.194,59.0,0.136,0.034,0.0,0.0,0.0,0.0,0.0,0.034,0.407,0.0,0.136,96.305,1
41,MIA-2015-06-14,2015-06-14,MIA,H,COL,P,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.179,55.0,0.145,0.018,0.0,0.0,0.0,0.0,0.0,0.036,0.382,0.0,0.127,96.145,1
42,CIN-2015-06-19,2015-06-19,MIA,A,CIN,P,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,202,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.175,57.0,0.14,0.018,0.0,0.0,0.0,0.0,0.0,0.035,0.368,0.0,0.14,96.175,1
43,MIA-2015-06-25,2015-06-25,MIA,H,STL,P,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.171,57.0,0.123,0.018,0.0,0.0,0.018,0.0,0.0,0.035,0.351,0.0,0.14,96.386,1
44,MIA-2015-07-01,2015-07-01,MIA,H,SFG,P,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.189,57.0,0.123,0.018,0.0,0.0,0.035,0.0,0.0,0.035,0.333,0.0,0.158,96.456,1
45,MIA-2015-07-12,2015-07-12,MIA,H,CIN,P,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.208,56.0,0.143,0.018,0.0,0.0,0.036,0.0,0.0,0.036,0.304,0.0,0.143,95.732,1
46,PHI-2015-07-19,2015-07-19,MIA,A,PHI,P,3,2,0,0,0,0,0,1,0,0,2,0,1,0,0,300,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.227,56.0,0.161,0.018,0.0,0.0,0.036,0.0,0.0,0.036,0.268,0.0,0.143,95.696,1
47,SDP-2015-07-24,2015-07-24,MIA,A,SDP,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.223,58.0,0.155,0.017,0.0,0.0,0.034,0.0,0.0,0.034,0.293,0.0,0.155,95.914,1
48,MIA-2015-07-30,2015-07-30,MIA,H,WSN,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.214,60.0,0.15,0.017,0.0,0.0,0.033,0.0,0.0,0.033,0.283,0.0,0.15,95.883,1
49,PIT-2015-08-05,2015-08-05,CHC,A,PIT,P,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,196,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.214,60.0,0.15,0.017,0.0,0.0,0.033,0.0,0.0,0.033,0.3,0.0,0.15,95.917,1
50,CHC-2015-08-11,2015-08-11,CHC,H,MIL,P,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,300,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.21,62.0,0.145,0.016,0.0,0.0,0.032,0.0,0.0,0.032,0.29,0.0,0.161,95.984,1
51,CHC-2015-08-22,2015-08-22,CHC,H,ATL,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.196,60.0,0.117,0.017,0.0,0.0,0.05,0.0,0.0,0.017,0.283,0.0,0.167,96.133,1
52,SFG-2015-08-27,2015-08-27,CHC,A,SFG,P,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,192,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.188,62.0,0.113,0.016,0.0,0.0,0.048,0.0,0.0,0.016,0.29,0.0,0.161,96.258,1
53,CHC-2015-09-01,2015-09-01,CHC,H,CIN,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.202,62.0,0.113,0.016,0.0,0.0,0.065,0.0,0.0,0.016,0.274,0.0,0.161,96.29,1
54,STL-2015-09-07,2015-09-07,CHC,A,STL,P,4,3,1,1,0,0,0,1,0,0,1,0,0,1,0,388,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.188,61.0,0.098,0.016,0.0,0.0,0.066,0.0,0.0,0.016,0.279,0.0,0.164,96.393,1
55,PHI-2015-09-13,2015-09-13,CHC,A,PHI,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.198,63.0,0.111,0.016,0.0,0.0,0.063,0.0,0.0,0.016,0.254,0.016,0.159,96.476,1
56,CHC-2015-09-18,2015-09-18,CHC,H,STL,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.167,62.0,0.081,0.016,0.0,0.0,0.065,0.0,0.0,0.016,0.258,0.016,0.161,95.839,1
57,CIN-2015-09-29,2015-09-29,CHC,A,CIN,P,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.17,60.0,0.083,0.017,0.0,0.0,0.067,0.0,0.0,0.017,0.267,0.017,0.15,96.033,1
