,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,ARI-2018-03-29,2018-03-29,ARI,H,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ARI-2018-03-30,2018-03-30,ARI,H,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ARI-2018-04-02,2018-04-02,ARI,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARI-2018-04-03,2018-04-03,ARI,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,STL-2018-04-05,2018-04-05,ARI,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,STL-2018-04-08,2018-04-08,ARI,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SFG-2018-04-09,2018-04-09,ARI,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SFG-2018-04-11,2018-04-11,ARI,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ARI-2018-04-18,2018-04-18,ARI,H,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ARI-2018-04-22,2018-04-22,ARI,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,PHI-2018-04-24,2018-04-24,ARI,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,WSN-2018-04-27,2018-04-27,ARI,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,WSN-2018-04-28,2018-04-28,ARI,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ARI-2018-04-30,2018-04-30,ARI,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ARI-2018-05-05,2018-05-05,ARI,H,HOU,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI-2018-05-06,2018-05-06,ARI,H,HOU,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,LAD-2018-05-08,2018-05-08,ARI,A,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ARI-2018-05-10,2018-05-10,ARI,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
