,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,TEX-2017-04-05,2017-04-05,TEX,H,CLE,PH,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYY-2017-06-25,2017-06-25,TEX,A,NYY,2B,4,4,1,2,1,0,1,1,0,0,1,0,0,0,0
2,TEX-2017-07-08,2017-07-08,TEX,H,LAA,LF,4,2,1,1,0,0,1,2,2,0,1,0,0,0,0
3,TEX-2017-07-09,2017-07-09,TEX,H,LAA,3B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1
4,KCR-2017-07-14,2017-07-14,TEX,A,KCR,LF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
5,KCR-2017-07-16,2017-07-16,TEX,A,KCR,3B,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
6,BAL-2017-07-17,2017-07-17,TEX,A,BAL,LF,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0
7,BAL-2017-07-18,2017-07-18,TEX,A,BAL,3B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8,TEX-2017-07-26,2017-07-26,TEX,H,MIA,CF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9,TEX-2017-07-30,2017-07-30,TEX,H,BAL,CF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,TEX-2017-07-31,2017-07-31,TEX,H,SEA,LF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
11,TEX-2017-08-02,2017-08-02,TEX,H,SEA,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MIN-2017-08-05,2017-08-05,TEX,A,MIN,CF,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0
13,MIN-2017-08-06,2017-08-06,TEX,A,MIN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,NYM-2017-08-08,2017-08-08,TEX,A,NYM,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NYM-2017-08-09,2017-08-09,TEX,A,NYM,2B LF,5,3,0,0,0,0,0,1,2,0,3,0,0,0,0
16,TEX-2017-08-13,2017-08-13,TEX,H,HOU,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,TEX-2017-08-14,2017-08-14,TEX,H,DET,CF,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0
18,TEX-2017-08-17,2017-08-17,TEX,H,CHW,CF,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
19,TEX-2017-08-19,2017-08-19,TEX,H,CHW,LF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,TEX-2017-08-20,2017-08-20,TEX,H,CHW,LF,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
21,LAA-2017-08-22,2017-08-22,TEX,A,LAA,LF SS,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
22,LAA-2017-08-23,2017-08-23,TEX,A,LAA,PH LF,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0
23,LAA-2017-08-24,2017-08-24,TEX,A,LAA,3B,3,3,1,1,0,0,1,2,0,0,1,0,0,0,0
24,OAK-2017-08-25,2017-08-25,TEX,A,OAK,LF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
25,OAK-2017-08-27,2017-08-27,TEX,A,OAK,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
26,HOU-2017-08-29,2017-08-29,TEX,A,HOU,PR 3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,HOU-2017-08-31,2017-08-31,TEX,A,HOU,LF 3B,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
28,ATL-2017-09-06,2017-09-06,TEX,A,ATL,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
29,TEX-2017-09-09,2017-09-09,TEX,H,NYY,LF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
30,TEX-2017-09-10,2017-09-10,TEX,H,NYY,2B,3,3,0,1,1,0,0,1,0,0,2,0,0,0,0
31,TEX-2017-09-13,2017-09-13,TEX,H,SEA,3B LF,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0
32,TEX-2017-09-14,2017-09-14,TEX,H,SEA,PR SS,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
33,LAA-2017-09-15,2017-09-15,TEX,A,LAA,LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,LAA-2017-09-16,2017-09-16,TEX,A,LAA,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
35,LAA-2017-09-17,2017-09-17,TEX,A,LAA,3B,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
36,SEA-2017-09-19,2017-09-19,TEX,A,SEA,3B,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
37,SEA-2017-09-20,2017-09-20,TEX,A,SEA,3B,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
38,OAK-2017-09-22,2017-09-22,TEX,A,OAK,3B,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0
39,OAK-2017-09-23,2017-09-23,TEX,A,OAK,3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
40,OAK-2017-09-24,2017-09-24,TEX,A,OAK,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
41,TEX-2017-09-25,2017-09-25,TEX,H,HOU,2B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,TEX-2017-09-26,2017-09-26,TEX,H,HOU,SS,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
43,TEX-2017-09-27,2017-09-27,TEX,H,HOU,3B 2B SS,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
44,TEX-2017-09-28,2017-09-28,TEX,H,OAK,2B,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
45,TEX-2017-09-29,2017-09-29,TEX,H,OAK,3B,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
46,TEX-2017-09-30,2017-09-30,TEX,H,OAK,3B SS,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
47,TEX-2017-10-01,2017-10-01,TEX,H,OAK,3B SS,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0
0,TEX-2018-03-31,2018-03-31,TEX,H,HOU,LF,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0
