,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,HOU-2020-07-26,2020-07-26,HOU,H,SEA,DH,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,COL-2020-08-19,2020-08-19,HOU,A,COL,DH,5,5,0,2,0,0,0,2,0,0,0,0,0,0,1
2,COL-2020-08-20,2020-08-20,HOU,A,COL,1B,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0
3,SDP-2020-08-21,2020-08-21,HOU,A,SDP,1B,4,4,1,1,1,0,0,0,0,0,3,0,0,0,0
4,SDP-2020-08-22,2020-08-22,HOU,A,SDP,DH,3,3,1,1,0,0,1,1,0,0,2,0,0,0,0
5,HOU-2020-08-24,2020-08-24,HOU,H,LAA,PH 1B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,HOU-2020-08-25,2020-08-25,HOU,H,LAA,DH,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
0,SEA-2021-04-16,2021-04-16,HOU,A,SEA,DH,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0
1,SEA-2021-04-17,2021-04-17,HOU,A,SEA,DH,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0
2,HOU-2021-04-29,2021-04-29,HOU,H,SEA,DH,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TEX-2021-05-23,2021-05-23,HOU,A,TEX,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,HOU-2021-05-26,2021-05-26,HOU,H,LAD,DH,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1
5,HOU-2021-05-29,2021-05-29,HOU,H,SDP,1B,6,6,1,1,0,0,0,0,0,0,1,0,0,0,2
6,HOU-2021-05-30,2021-05-30,HOU,H,SDP,DH,3,3,0,1,0,0,0,1,0,0,2,0,0,0,0
7,HOU-2021-05-31,2021-05-31,HOU,H,BOS,DH,4,2,0,1,0,0,0,1,1,0,0,0,0,1,0
8,HOU-2021-06-03,2021-06-03,HOU,H,BOS,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
9,TOR-2021-06-04,2021-06-04,HOU,A,TOR,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,TOR-2021-06-06,2021-06-06,HOU,A,TOR,1B,5,5,0,1,1,0,0,0,0,0,3,0,0,0,0
11,BOS-2021-06-10,2021-06-10,HOU,A,BOS,LF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
12,MIN-2021-06-13,2021-06-13,HOU,A,MIN,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,HOU-2021-06-17,2021-06-17,HOU,H,CHW,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,HOU-2021-06-20,2021-06-20,HOU,H,CHW,1B,5,5,1,2,1,0,0,1,0,0,1,0,0,0,0
15,BAL-2021-06-21,2021-06-21,HOU,A,BAL,PH 1B,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,BAL-2021-06-23,2021-06-23,HOU,A,BAL,1B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
17,DET-2021-06-24,2021-06-24,HOU,A,DET,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CLE-2021-07-02,2021-07-02,HOU,A,CLE,LF,4,4,0,2,1,0,0,1,0,0,0,0,0,0,1
19,CLE-2021-07-03,2021-07-03,HOU,A,CLE,LF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
20,CLE-2021-07-04,2021-07-04,HOU,A,CLE,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
21,HOU-2021-08-06,2021-08-06,HOU,H,MIN,1B,5,5,1,1,0,0,1,2,0,0,0,0,0,0,0
22,HOU-2021-08-07,2021-08-07,HOU,H,MIN,1B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
23,HOU-2021-08-08,2021-08-08,HOU,H,MIN,1B,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0
24,HOU-2021-08-10,2021-08-10,HOU,H,COL,1B,4,4,1,2,2,0,0,2,0,0,2,0,0,0,0
25,HOU-2021-08-11,2021-08-11,HOU,H,COL,1B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
26,KCR-2021-08-16,2021-08-16,HOU,A,KCR,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
27,KCR-2021-08-17,2021-08-17,HOU,A,KCR,DH,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
28,KCR-2021-08-19,2021-08-19,HOU,A,KCR,PH,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,HOU-2021-08-20,2021-08-20,HOU,H,SEA,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,HOU-2021-08-21,2021-08-21,HOU,H,SEA,LF,5,5,3,3,1,1,1,4,0,0,0,0,0,0,0
31,HOU-2021-08-22,2021-08-22,HOU,H,SEA,DH,5,5,0,2,1,0,0,1,0,0,2,0,0,0,0
32,HOU-2021-08-23,2021-08-23,HOU,H,KCR,LF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1
33,HOU-2021-08-24,2021-08-24,HOU,H,KCR,LF,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0
34,TEX-2021-08-29,2021-08-29,HOU,A,TEX,PH LF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
