,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
34,ARI-2015-04-06,2015-04-06,SFG,A,ARI,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,105,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.273,65.0,0.215,0.031,0.0,0.0,0.015,0.0,0.031,0.015,0.215,0.0,0.015,96.862,1
35,ARI-2015-04-08,2015-04-08,SFG,A,ARI,2B,5,4,0,2,1,0,0,1,0,0,1,0,1,0,0,525,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.282,66.0,0.227,0.03,0.0,0.0,0.015,0.0,0.03,0.015,0.212,0.0,0.015,96.985,1
36,SDP-2015-04-09,2015-04-09,SFG,A,SDP,PH 2B,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.298,71.0,0.225,0.042,0.0,0.0,0.014,0.0,0.028,0.014,0.211,0.0,0.028,97.549,1
37,SDP-2015-04-11,2015-04-11,SFG,A,SDP,1B SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,380,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.295,74.0,0.216,0.041,0.0,0.0,0.027,0.0,0.027,0.014,0.203,0.0,0.027,97.446,1
38,SDP-2015-04-12,2015-04-12,SFG,A,SDP,3B,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,380,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.279,78.0,0.205,0.038,0.0,0.0,0.026,0.0,0.026,0.013,0.218,0.0,0.026,97.321,1
39,SFG-2015-04-13,2015-04-13,SFG,H,COL,3B,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.276,82.0,0.207,0.037,0.0,0.0,0.024,0.0,0.024,0.012,0.22,0.0,0.024,97.207,1
40,SFG-2015-04-14,2015-04-14,SFG,H,COL,3B,4,2,0,1,0,0,0,1,1,0,0,0,0,1,0,384,0.308,22.0,0.182,0.045,0.0,0.0,0.091,0.0,0.0,0.0,0.227,0.0,0.045,93.591,0.282,86.0,0.209,0.035,0.0,0.0,0.035,0.0,0.023,0.012,0.221,0.0,0.023,97.151,0
41,SFG-2015-04-15,2015-04-15,SFG,H,COL,3B,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,384,0.322,26.0,0.192,0.038,0.0,0.0,0.115,0.0,0.0,0.0,0.192,0.038,0.038,93.962,0.287,90.0,0.211,0.033,0.0,0.0,0.044,0.0,0.022,0.011,0.211,0.011,0.022,97.1,0
42,SFG-2015-04-16,2015-04-16,SFG,H,ARI,3B,6,6,0,2,1,0,0,2,0,0,0,0,0,0,0,576,0.35,30.0,0.167,0.033,0.0,0.033,0.1,0.0,0.0,0.0,0.2,0.033,0.033,94.233,0.298,94.0,0.202,0.032,0.0,0.011,0.043,0.0,0.021,0.011,0.213,0.011,0.021,97.053,0
43,SFG-2015-04-17,2015-04-17,SFG,H,ARI,3B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.351,36.0,0.167,0.056,0.0,0.028,0.083,0.0,0.0,0.0,0.167,0.028,0.028,94.528,0.302,100.0,0.2,0.04,0.0,0.01,0.04,0.0,0.02,0.01,0.2,0.01,0.02,96.99,0
44,SFG-2015-04-19,2015-04-19,SFG,H,ARI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0.341,37.0,0.162,0.054,0.0,0.027,0.081,0.0,0.0,0.0,0.162,0.027,0.027,94.568,0.299,101.0,0.198,0.04,0.0,0.01,0.04,0.0,0.02,0.01,0.198,0.01,0.02,96.98,0
45,SFG-2015-04-21,2015-04-21,SFG,H,LAD,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0.331,38.0,0.158,0.053,0.0,0.026,0.079,0.0,0.0,0.026,0.158,0.026,0.026,94.605,0.296,102.0,0.196,0.039,0.0,0.01,0.039,0.0,0.02,0.02,0.196,0.01,0.02,96.971,0
46,SFG-2015-04-22,2015-04-22,SFG,H,LAD,2B 3B,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,384,0.322,39.0,0.154,0.051,0.0,0.026,0.077,0.0,0.0,0.051,0.154,0.026,0.026,94.641,0.293,103.0,0.194,0.039,0.0,0.01,0.039,0.0,0.019,0.029,0.194,0.01,0.019,96.961,0
47,SFG-2015-04-23,2015-04-23,SFG,H,LAD,PR 3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,43.0,0.163,0.047,0.0,0.023,0.07,0.0,0.0,0.047,0.163,0.023,0.023,94.767,0.29,107.0,0.196,0.037,0.0,0.009,0.037,0.0,0.019,0.028,0.196,0.009,0.019,96.925,0
48,COL-2015-04-25,2015-04-25,SFG,A,COL,2B 3B,6,4,0,0,0,0,0,0,1,0,2,0,1,0,0,696,0.312,43.0,0.163,0.047,0.0,0.023,0.07,0.0,0.0,0.047,0.163,0.023,0.023,94.767,0.29,107.0,0.196,0.037,0.0,0.009,0.037,0.0,0.019,0.028,0.196,0.009,0.019,96.925,0
49,LAD-2015-04-27,2015-04-27,SFG,A,LAD,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.28,48.0,0.125,0.042,0.0,0.021,0.083,0.0,0.0,0.042,0.188,0.021,0.042,97.208,0.283,113.0,0.186,0.035,0.0,0.009,0.044,0.0,0.018,0.027,0.204,0.009,0.027,97.938,0
50,LAD-2015-04-28,2015-04-28,SFG,A,LAD,2B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,384,0.274,49.0,0.122,0.041,0.0,0.02,0.082,0.0,0.0,0.041,0.204,0.02,0.041,97.184,0.281,114.0,0.184,0.035,0.0,0.009,0.044,0.0,0.018,0.026,0.211,0.009,0.026,97.921,0
51,SFG-2015-05-01,2015-05-01,SFG,H,LAA,2B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0.248,45.0,0.133,0.022,0.0,0.022,0.067,0.0,0.0,0.044,0.222,0.022,0.022,96.356,0.279,118.0,0.186,0.034,0.0,0.008,0.042,0.0,0.017,0.025,0.212,0.008,0.025,97.856,0
52,SFG-2015-05-05,2015-05-05,SFG,H,SDP,3B,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,384,0.215,33.0,0.091,0.03,0.0,0.03,0.03,0.0,0.0,0.061,0.182,0.0,0.03,96.727,0.269,122.0,0.18,0.033,0.0,0.008,0.041,0.0,0.016,0.025,0.205,0.008,0.025,97.795,0
53,SFG-2015-05-06,2015-05-06,SFG,H,SDP,3B,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,288,0.205,33.0,0.152,0.03,0.0,0.0,0.03,0.0,0.0,0.061,0.182,0.0,0.03,96.727,0.275,126.0,0.19,0.032,0.0,0.008,0.04,0.0,0.016,0.024,0.206,0.008,0.024,97.738,0
54,SFG-2015-05-07,2015-05-07,SFG,H,MIA,3B,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,288,0.213,30.0,0.2,0.0,0.0,0.0,0.033,0.0,0.0,0.067,0.2,0.0,0.033,96.8,0.283,129.0,0.202,0.031,0.0,0.008,0.039,0.0,0.016,0.023,0.202,0.008,0.023,97.698,0
55,SFG-2015-05-09,2015-05-09,SFG,H,MIA,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,96,0.241,32.0,0.188,0.031,0.0,0.0,0.031,0.0,0.0,0.062,0.219,0.0,0.031,96.75,0.286,132.0,0.197,0.038,0.0,0.008,0.038,0.0,0.015,0.023,0.205,0.008,0.023,97.659,0
56,SFG-2015-05-10,2015-05-10,SFG,H,MIA,SS,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,480,0.27,32.0,0.219,0.031,0.0,0.0,0.031,0.0,0.0,0.031,0.219,0.0,0.031,96.75,0.291,133.0,0.203,0.038,0.0,0.008,0.038,0.0,0.015,0.023,0.203,0.008,0.023,97.647,0
57,HOU-2015-05-12,2015-05-12,SFG,A,HOU,3B,4,4,0,3,1,0,0,5,0,0,1,0,0,0,0,388,0.264,36.0,0.222,0.028,0.0,0.0,0.028,0.0,0.0,0.0,0.222,0.0,0.028,96.667,0.287,138.0,0.203,0.036,0.0,0.007,0.036,0.0,0.014,0.022,0.203,0.007,0.022,97.587,0
58,HOU-2015-05-13,2015-05-13,SFG,A,HOU,2B,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,485,0.327,36.0,0.25,0.056,0.0,0.0,0.028,0.0,0.0,0.0,0.222,0.0,0.028,96.778,0.301,142.0,0.211,0.042,0.0,0.007,0.035,0.0,0.014,0.021,0.204,0.007,0.021,97.57,0
59,CIN-2015-05-17,2015-05-17,SFG,A,CIN,3B SS,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,505,0.353,35.0,0.286,0.057,0.0,0.0,0.029,0.0,0.0,0.0,0.229,0.0,0.0,93.514,0.301,147.0,0.211,0.041,0.0,0.007,0.041,0.0,0.014,0.02,0.211,0.007,0.02,97.551,0
60,SFG-2015-05-19,2015-05-19,SFG,H,LAD,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.379,35.0,0.314,0.057,0.0,0.0,0.029,0.0,0.0,0.0,0.2,0.0,0.0,94.229,0.303,152.0,0.217,0.039,0.0,0.007,0.039,0.0,0.013,0.02,0.211,0.007,0.02,97.664,0
61,SFG-2015-05-20,2015-05-20,SFG,H,LAD,3B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,384,0.368,36.0,0.306,0.056,0.0,0.0,0.028,0.0,0.0,0.0,0.194,0.0,0.0,94.278,0.301,153.0,0.216,0.039,0.0,0.007,0.039,0.0,0.013,0.02,0.209,0.007,0.02,97.654,0
