,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,MIL-2015-09-22,2015-09-22,MIL,A,CHC,3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MIL-2015-09-24,2015-09-24,MIL,A,STL,SS,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2,MIL-2015-09-25,2015-09-25,MIL,A,STL,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MIL-2015-09-26,2015-09-26,MIL,A,STL,2B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
4,MIL-2015-09-27,2015-09-27,MIL,A,STL,2B,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
5,MIL-2015-10-01,2015-10-01,MIL,A,SDP,SS,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
6,MIL-2015-10-02,2015-10-02,MIL,H,CHC,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MIL-2016-04-09,2016-04-09,MIL,H,HOU,3B,3,3,1,2,1,0,0,0,0,0,1,0,0,0,0
1,MIL-2016-04-10,2016-04-10,MIL,H,HOU,2B,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0
2,MIL-2016-04-11,2016-04-11,MIL,A,STL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,MIL-2016-04-13,2016-04-13,MIL,A,STL,SS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
4,MIL-2016-04-14,2016-04-14,MIL,A,STL,SS,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
5,MIL-2016-04-17,2016-04-17,MIL,A,PIT,3B,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
6,MIL-2016-04-19,2016-04-19,MIL,A,MIN,3B,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7,MIL-2016-04-20,2016-04-20,MIL,H,MIN,2B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
8,MIL-2016-04-26,2016-04-26,MIL,A,CHC,2B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9,MIL-2016-04-28,2016-04-28,MIL,A,CHC,2B,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
10,MIL-2016-04-29,2016-04-29,MIL,H,MIA,2B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
11,MIL-2016-05-01,2016-05-01,MIL,H,MIA,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MIL-2016-05-02,2016-05-02,MIL,H,LAA,2B,4,4,2,2,0,0,0,1,0,0,1,0,0,0,0
13,MIL-2016-05-03,2016-05-03,MIL,H,LAA,2B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
