,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,SEA-2017-07-25,2017-07-25,BOS,A,SEA,3B,6,4,1,0,0,0,0,0,2,0,1,0,0,0,1
1,SEA-2017-07-26,2017-07-26,BOS,A,SEA,3B,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0
2,BOS-2017-07-28,2017-07-28,BOS,H,KCR,3B,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0
3,BOS-2017-07-29,2017-07-29,BOS,H,KCR,3B,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0
4,BOS-2017-07-30,2017-07-30,BOS,H,KCR,3B,4,3,1,1,0,0,1,1,1,0,0,0,0,0,1
5,BOS-2017-07-31,2017-07-31,BOS,H,CLE,3B,4,4,0,4,1,0,0,1,0,0,0,0,0,0,0
6,BOS-2017-08-01,2017-08-01,BOS,H,CLE,3B,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0
7,BOS-2017-08-03,2017-08-03,BOS,H,CHW,3B,5,4,1,1,0,0,1,2,1,0,1,0,0,0,0
8,BOS-2017-08-04,2017-08-04,BOS,H,CHW,3B,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0
9,BOS-2017-08-05,2017-08-05,BOS,H,CHW,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
10,BOS-2017-08-06,2017-08-06,BOS,H,CHW,3B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
11,TBR-2017-08-08,2017-08-08,BOS,A,TBR,3B,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0
12,NYY-2017-08-11,2017-08-11,BOS,A,NYY,3B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
13,NYY-2017-08-12,2017-08-12,BOS,A,NYY,3B,4,4,0,2,1,0,0,2,0,0,1,0,0,0,0
14,NYY-2017-08-13,2017-08-13,BOS,A,NYY,PH,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
15,BOS-2017-08-14,2017-08-14,BOS,H,CLE,3B,4,4,2,2,0,0,2,2,0,0,1,0,0,0,0
16,BOS-2017-08-15,2017-08-15,BOS,H,STL,3B,5,4,2,2,0,0,0,1,1,1,0,0,0,0,1
17,BOS-2017-08-16,2017-08-16,BOS,H,STL,3B,4,3,0,1,1,0,0,0,1,0,2,0,0,0,0
18,BOS-2017-08-18,2017-08-18,BOS,H,NYY,3B,4,4,2,2,0,0,1,2,0,0,0,0,0,0,1
19,BOS-2017-08-19,2017-08-19,BOS,H,NYY,3B,4,4,2,2,0,0,1,1,0,0,2,0,0,0,0
20,BOS-2017-08-20,2017-08-20,BOS,H,NYY,3B,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0
21,CLE-2017-08-21,2017-08-21,BOS,A,CLE,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
22,CLE-2017-08-22,2017-08-22,BOS,A,CLE,3B,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0
23,CLE-2017-08-23,2017-08-23,BOS,A,CLE,3B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
24,CLE-2017-08-24,2017-08-24,BOS,A,CLE,3B,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0
25,BOS-2017-08-25,2017-08-25,BOS,H,BAL,3B,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
26,BOS-2017-08-26,2017-08-26,BOS,H,BAL,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
27,BOS-2017-08-27,2017-08-27,BOS,H,BAL,3B,4,4,0,2,2,0,0,1,0,0,2,0,0,0,0
28,TOR-2017-08-28,2017-08-28,BOS,A,TOR,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
29,TOR-2017-08-29,2017-08-29,BOS,A,TOR,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
30,TOR-2017-08-30,2017-08-30,BOS,A,TOR,3B,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0
31,NYY-2017-08-31,2017-08-31,BOS,A,NYY,3B,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0
32,NYY-2017-09-01,2017-09-01,BOS,A,NYY,3B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
33,NYY-2017-09-02,2017-09-02,BOS,A,NYY,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
34,NYY-2017-09-03,2017-09-03,BOS,A,NYY,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
35,BOS-2017-09-05,2017-09-05,BOS,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,BOS-2017-09-06,2017-09-06,BOS,H,TOR,3B,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0
37,BOS-2017-09-08,2017-09-08,BOS,H,TBR,3B,4,3,2,3,1,0,0,0,1,0,0,0,0,0,0
38,BOS-2017-09-09,2017-09-09,BOS,H,TBR,3B,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0
39,BOS-2017-09-10,2017-09-10,BOS,H,TBR,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BOS-2017-09-12,2017-09-12,BOS,H,OAK,3B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
41,BOS-2017-09-13,2017-09-13,BOS,H,OAK,3B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
42,BOS-2017-09-14,2017-09-14,BOS,H,OAK,3B,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0
43,TBR-2017-09-15,2017-09-15,BOS,A,TBR,3B,8,6,2,1,0,0,0,2,2,1,2,0,0,0,0
44,TBR-2017-09-16,2017-09-16,BOS,A,TBR,3B,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0
45,TBR-2017-09-17,2017-09-17,BOS,A,TBR,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
46,BAL-2017-09-18,2017-09-18,BOS,A,BAL,3B,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0
47,BAL-2017-09-19,2017-09-19,BOS,A,BAL,3B,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0
48,CIN-2017-09-22,2017-09-22,BOS,A,CIN,3B,4,4,1,2,0,0,1,3,0,0,1,0,0,0,0
49,CIN-2017-09-23,2017-09-23,BOS,A,CIN,3B,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0
50,CIN-2017-09-24,2017-09-24,BOS,A,CIN,3B,4,4,1,2,0,0,1,2,0,0,1,0,0,0,0
51,BOS-2017-09-25,2017-09-25,BOS,H,TOR,3B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
52,BOS-2017-09-26,2017-09-26,BOS,H,TOR,3B,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
53,BOS-2017-09-27,2017-09-27,BOS,H,TOR,3B,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0
54,BOS-2017-09-28,2017-09-28,BOS,H,HOU,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BOS-2017-09-29,2017-09-29,BOS,H,HOU,3B,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0
56,BOS-2017-09-30,2017-09-30,BOS,H,HOU,3B,4,4,0,1,1,0,0,1,0,0,3,0,0,0,0
57,BOS-2017-10-01,2017-10-01,BOS,H,HOU,3B,4,4,1,1,1,0,0,2,0,0,1,0,0,0,0
0,TBR-2018-03-29,2018-03-29,BOS,A,TBR,3B,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0
1,TBR-2018-03-30,2018-03-30,BOS,A,TBR,3B,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0
2,TBR-2018-04-01,2018-04-01,BOS,A,TBR,3B,5,4,0,1,0,0,0,1,1,0,1,0,0,0,0
3,MIA-2018-04-02,2018-04-02,BOS,A,MIA,3B,5,5,0,2,1,0,0,1,0,0,2,0,0,0,0
4,MIA-2018-04-03,2018-04-03,BOS,A,MIA,3B,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0
5,BOS-2018-04-05,2018-04-05,BOS,H,TBR,3B,5,3,0,0,0,0,0,0,2,2,1,0,0,0,0
6,BOS-2018-04-07,2018-04-07,BOS,H,TBR,3B,4,3,1,2,0,0,1,2,1,0,0,0,0,0,0
7,BOS-2018-04-08,2018-04-08,BOS,H,TBR,3B,4,3,1,1,1,0,0,2,1,0,1,0,0,0,0
8,BOS-2018-04-10,2018-04-10,BOS,H,NYY,3B,5,3,0,0,0,0,0,1,1,0,2,0,0,1,0
9,BOS-2018-04-11,2018-04-11,BOS,H,NYY,3B,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0
10,BOS-2018-04-12,2018-04-12,BOS,H,NYY,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
11,BOS-2018-04-13,2018-04-13,BOS,H,BAL,3B,5,5,2,3,1,0,0,0,0,0,1,0,0,0,0
12,BOS-2018-04-14,2018-04-14,BOS,H,BAL,3B,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
13,BOS-2018-04-15,2018-04-15,BOS,H,BAL,3B,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0
14,LAA-2018-04-17,2018-04-17,BOS,A,LAA,3B,5,5,1,2,0,0,1,1,0,0,1,0,0,0,0
