,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,HOU-2014-04-02,2014-04-02,NYY,A,HOU,PH 3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,HOU-2014-04-03,2014-04-03,NYY,A,HOU,3B,4,3,2,3,1,0,0,1,1,0,0,0,0,0,0
2,TOR-2014-04-04,2014-04-04,NYY,A,TOR,2B 3B,5,5,0,2,2,0,0,3,0,0,0,0,0,0,0
3,TOR-2014-04-05,2014-04-05,NYY,A,TOR,3B,4,3,0,2,0,0,0,0,0,0,1,1,0,0,0
4,TOR-2014-04-06,2014-04-06,NYY,A,TOR,3B,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0
5,NYY-2014-04-07,2014-04-07,NYY,H,BAL,3B,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0
6,NYY-2014-04-08,2014-04-08,NYY,H,BAL,3B,4,4,0,2,2,0,0,1,0,0,0,0,0,0,0
7,NYY-2014-04-09,2014-04-09,NYY,H,BAL,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1
8,NYY-2014-04-10,2014-04-10,NYY,H,BOS,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
9,NYY-2014-04-11,2014-04-11,NYY,H,BOS,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
10,NYY-2014-04-12,2014-04-12,NYY,H,BOS,3B,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0
11,NYY-2014-04-13,2014-04-13,NYY,H,BOS,2B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
12,NYY-2014-04-16,2014-04-16,NYY,H,CHC,2B,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
13,NYY-2014-04-16,2014-04-16,NYY,H,CHC,2B 3B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
14,TBR-2014-04-17,2014-04-17,NYY,A,TBR,3B,5,5,1,3,1,0,1,2,0,0,2,0,0,0,0
15,TBR-2014-04-18,2014-04-18,NYY,A,TBR,2B 3B,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
16,TBR-2014-04-19,2014-04-19,NYY,A,TBR,3B SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17,TBR-2014-04-20,2014-04-20,NYY,A,TBR,3B,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0
18,BOS-2014-04-22,2014-04-22,NYY,A,BOS,3B,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0
19,BOS-2014-04-24,2014-04-24,NYY,A,BOS,3B SS,6,5,2,2,1,0,0,4,1,0,0,0,0,0,0
20,NYY-2014-04-25,2014-04-25,NYY,H,LAA,3B SS,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0
21,NYY-2014-04-29,2014-04-29,NYY,H,SEA,3B,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0
