,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,PIT-2014-09-17,2014-09-17,BOS,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,LAD-2016-08-06,2016-08-06,BOS,A,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SDP-2016-09-06,2016-09-06,BOS,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MIL-2017-05-10,2017-05-10,BOS,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MIL-2017-05-11,2017-05-11,BOS,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,STL-2017-05-17,2017-05-17,BOS,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PHI-2017-06-14,2017-06-14,BOS,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MIA-2018-04-03,2018-04-03,BOS,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,WSN-2018-07-02,2018-07-02,BOS,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,WSN-2018-07-04,2018-07-04,BOS,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ATL-2018-09-03,2018-09-03,BOS,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,ARI-2019-04-07,2019-04-07,BOS,A,ARI,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,HOU-2019-05-25,2019-05-25,BOS,A,HOU,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BOS-2019-06-26,2019-06-26,BOS,H,CHW,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,SDP-2019-08-24,2019-08-24,BOS,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SDP-2019-08-25,2019-08-25,BOS,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COL-2019-08-28,2019-08-28,BOS,A,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,PHI-2019-09-14,2019-09-14,BOS,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,PHI-2019-09-15,2019-09-15,BOS,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,NYM-2021-04-27,2021-04-27,BOS,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2021-04-28,2021-04-28,BOS,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PHI-2021-05-22,2021-05-22,BOS,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ATL-2021-06-15,2021-06-15,BOS,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BOS-2021-08-26,2021-08-26,BOS,H,MIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,WSN-2021-10-01,2021-10-01,BOS,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
