,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,CHC-2014-03-31,2014-03-31,CHC,A,PIT,CF 2B,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0
1,CHC-2014-04-02,2014-04-02,CHC,A,PIT,2B SS,8,7,1,5,0,0,0,0,1,1,0,0,0,0,0
2,CHC-2014-04-03,2014-04-03,CHC,A,PIT,CF,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0
3,CHC-2014-04-04,2014-04-04,CHC,H,PHI,CF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
4,CHC-2014-04-05,2014-04-05,CHC,H,PHI,CF,5,5,0,2,0,0,0,0,0,0,3,0,0,0,0
5,CHC-2014-04-06,2014-04-06,CHC,H,PHI,2B CF,5,4,2,1,0,0,0,1,1,0,0,0,0,0,0
6,CHC-2014-04-08,2014-04-08,CHC,H,PIT,2B,5,5,1,3,0,0,0,1,0,0,0,0,0,0,0
7,CHC-2014-04-09,2014-04-09,CHC,H,PIT,CF,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0
8,CHC-2014-04-10,2014-04-10,CHC,H,PIT,2B 3B,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0
9,CHC-2014-04-11,2014-04-11,CHC,A,STL,2B 3B,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0
10,CHC-2014-04-13,2014-04-13,CHC,A,STL,2B CF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
11,CHC-2014-04-16,2014-04-16,CHC,A,NYY,2B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CHC-2014-04-16,2014-04-16,CHC,A,NYY,CF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
13,CHC-2014-04-18,2014-04-18,CHC,H,CIN,2B,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
14,CHC-2014-04-19,2014-04-19,CHC,H,CIN,CF,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0
15,CHC-2014-04-20,2014-04-20,CHC,H,CIN,CF,5,4,1,2,1,0,0,0,1,0,0,0,0,0,0
16,CHC-2014-04-21,2014-04-21,CHC,H,ARI,2B,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
17,CHC-2014-04-23,2014-04-23,CHC,H,ARI,CF,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0
18,CHC-2014-04-24,2014-04-24,CHC,H,ARI,CF,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0
19,CHC-2014-04-25,2014-04-25,CHC,A,MIL,2B,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
20,CHC-2014-04-26,2014-04-26,CHC,A,MIL,CF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
21,CHC-2014-04-27,2014-04-27,CHC,A,MIL,PH CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,CHC-2014-04-29,2014-04-29,CHC,A,CIN,CF,5,5,1,2,0,0,0,0,0,0,2,0,0,0,0
23,CHC-2014-04-30,2014-04-30,CHC,A,CIN,CF,6,6,1,2,1,0,0,1,0,0,1,0,0,0,0
24,CHC-2014-05-02,2014-05-02,CHC,H,STL,2B CF,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0
25,CHC-2014-05-03,2014-05-03,CHC,H,STL,CF 2B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
26,CHC-2014-05-04,2014-05-04,CHC,H,STL,CF,5,3,1,0,0,0,0,0,2,0,1,0,0,0,0
27,CHC-2014-05-05,2014-05-05,CHC,H,CHW,CF,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0
28,CHC-2014-05-06,2014-05-06,CHC,H,CHW,2B 3B,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0
29,CHC-2014-05-07,2014-05-07,CHC,A,CHW,CF,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0
30,CHC-2014-05-09,2014-05-09,CHC,A,ATL,CF 2B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
31,CHC-2014-05-10,2014-05-10,CHC,A,ATL,CF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
32,CHC-2014-05-11,2014-05-11,CHC,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,CHC-2014-05-12,2014-05-12,CHC,A,STL,CF,6,5,5,4,1,0,0,0,1,0,0,0,0,0,0
34,CHC-2014-05-13,2014-05-13,CHC,A,STL,CF,6,6,0,2,0,0,0,1,0,0,2,0,0,0,0
35,CHC-2014-05-15,2014-05-15,CHC,A,STL,CF,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36,CHC-2014-05-16,2014-05-16,CHC,H,MIL,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
37,CHC-2014-05-17,2014-05-17,CHC,H,MIL,CF,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
38,CHC-2014-05-18,2014-05-18,CHC,H,MIL,CF,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0
39,CHC-2014-05-20,2014-05-20,CHC,H,NYY,CF,5,5,1,2,0,1,0,1,0,0,0,0,0,0,0
40,CHC-2014-05-21,2014-05-21,CHC,H,NYY,CF,6,5,0,1,0,1,0,1,0,0,1,0,1,0,0
41,CHC-2014-05-22,2014-05-22,CHC,A,SDP,CF,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0
42,CHC-2014-05-23,2014-05-23,CHC,A,SDP,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
43,CHC-2014-05-24,2014-05-24,CHC,A,SDP,PH CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CHC-2014-05-25,2014-05-25,CHC,A,SDP,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
45,CHC-2014-05-26,2014-05-26,CHC,A,SFG,CF,5,4,0,2,0,1,0,1,1,0,1,0,0,0,0
46,CHC-2014-05-27,2014-05-27,CHC,A,SFG,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
47,CHC-2014-05-28,2014-05-28,CHC,A,SFG,2B,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0
48,CHC-2014-05-30,2014-05-30,CHC,A,MIL,2B CF,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0
49,CHC-2014-05-31,2014-05-31,CHC,A,MIL,3B,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0
50,CHC-2014-06-01,2014-06-01,CHC,A,MIL,CF 3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
51,CHC-2014-06-03,2014-06-03,CHC,H,NYM,2B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
52,CHC-2014-06-04,2014-06-04,CHC,H,NYM,2B,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0
53,CHC-2014-06-05,2014-06-05,CHC,H,NYM,PH CF,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
54,CHC-2014-06-06,2014-06-06,CHC,H,MIA,2B CF,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0
55,CHC-2014-06-07,2014-06-07,CHC,H,MIA,CF,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0
56,CHC-2014-06-08,2014-06-08,CHC,H,MIA,2B,5,4,0,3,0,0,0,0,0,0,0,0,1,0,0
57,CHC-2014-06-09,2014-06-09,CHC,A,PIT,2B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
58,CHC-2014-06-10,2014-06-10,CHC,A,PIT,CF,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0
59,CHC-2014-06-11,2014-06-11,CHC,A,PIT,CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CHC-2014-06-12,2014-06-12,CHC,A,PIT,CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,CHC-2014-07-22,2014-07-22,CHC,H,SDP,2B,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0
62,CHC-2014-07-23,2014-07-23,CHC,H,SDP,2B,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0
63,CHC-2014-07-24,2014-07-24,CHC,H,SDP,CF,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0
64,CHC-2014-07-25,2014-07-25,CHC,H,STL,PH CF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
65,CHC-2014-07-26,2014-07-26,CHC,H,STL,2B,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0
66,CHC-2014-07-27,2014-07-27,CHC,H,STL,2B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
67,CHC-2014-07-28,2014-07-28,CHC,H,COL,3B CF,4,4,2,2,1,0,0,0,0,0,1,0,0,0,0
68,CHC-2014-07-29,2014-07-29,CHC,H,COL,3B CF,8,7,2,4,1,0,1,2,0,0,2,0,1,0,0
69,ATL-2014-08-01,2014-08-01,ATL,A,SDP,RF,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0
70,ATL-2014-08-02,2014-08-02,ATL,A,SDP,PH 2B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,ATL-2014-08-03,2014-08-03,ATL,A,SDP,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,ATL-2014-08-05,2014-08-05,ATL,A,SEA,CF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
73,ATL-2014-08-06,2014-08-06,ATL,A,SEA,LF,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
74,ATL-2014-08-09,2014-08-09,ATL,H,WSN,SS,5,5,0,3,0,0,0,0,0,0,1,0,0,0,0
75,ATL-2014-08-10,2014-08-10,ATL,H,WSN,CF,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0
76,ATL-2014-08-11,2014-08-11,ATL,H,LAD,SS 2B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
77,ATL-2014-08-12,2014-08-12,ATL,H,LAD,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
78,ATL-2014-08-14,2014-08-14,ATL,H,LAD,CF LF,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0
79,ATL-2014-08-16,2014-08-16,ATL,H,OAK,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80,ATL-2014-08-18,2014-08-18,ATL,A,PIT,CF,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
81,ATL-2014-08-21,2014-08-21,ATL,A,CIN,LF RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,ATL-2014-08-22,2014-08-22,ATL,A,CIN,CF,6,6,0,0,0,0,0,0,0,0,2,0,0,0,1
83,ATL-2014-08-23,2014-08-23,ATL,A,CIN,RF,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0
84,ATL-2014-08-24,2014-08-24,ATL,A,CIN,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
85,ATL-2014-08-26,2014-08-26,ATL,A,NYM,CF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
86,ATL-2014-08-27,2014-08-27,ATL,A,NYM,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,ATL-2014-08-28,2014-08-28,ATL,A,NYM,CF,5,5,1,4,0,1,0,2,0,0,1,0,0,0,0
