,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,HOU-2014-04-01,2014-04-01,HOU,H,NYY,C,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0
1,HOU-2014-04-02,2014-04-02,HOU,H,NYY,C,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1
2,HOU-2014-04-03,2014-04-03,HOU,H,NYY,C,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1
3,HOU-2014-04-06,2014-04-06,HOU,H,LAA,C,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0
4,HOU-2014-04-07,2014-04-07,HOU,H,LAA,DH,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
5,HOU-2014-04-08,2014-04-08,HOU,A,TOR,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
6,HOU-2014-04-09,2014-04-09,HOU,A,TOR,C,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
7,HOU-2014-04-10,2014-04-10,HOU,A,TOR,C,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0
8,HOU-2014-04-11,2014-04-11,HOU,A,TEX,C,5,4,0,0,0,0,0,0,1,0,2,0,0,0,0
9,HOU-2014-04-12,2014-04-12,HOU,A,TEX,DH,5,3,1,1,0,1,0,0,1,0,0,1,0,0,0
10,HOU-2014-04-15,2014-04-15,HOU,H,KCR,DH,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
11,HOU-2014-04-16,2014-04-16,HOU,H,KCR,C,6,4,1,2,0,0,1,2,1,0,1,1,0,0,0
12,HOU-2014-04-17,2014-04-17,HOU,H,KCR,C,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
13,HOU-2014-04-18,2014-04-18,HOU,A,OAK,C,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0
14,HOU-2014-04-20,2014-04-20,HOU,A,OAK,C,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
15,HOU-2014-04-21,2014-04-21,HOU,A,SEA,C,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0
16,HOU-2014-04-22,2014-04-22,HOU,A,SEA,C,5,4,2,2,0,0,1,2,1,0,0,0,0,0,0
17,HOU-2014-04-23,2014-04-23,HOU,A,SEA,C,5,5,0,1,1,0,0,2,0,0,1,0,0,0,0
18,HOU-2014-04-24,2014-04-24,HOU,H,OAK,C,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0
19,HOU-2014-04-25,2014-04-25,HOU,H,OAK,C,5,4,0,1,0,0,0,1,0,0,2,1,0,0,0
20,HOU-2014-04-26,2014-04-26,HOU,H,OAK,C,4,4,1,1,0,0,0,1,0,0,3,0,0,0,0
21,HOU-2014-04-29,2014-04-29,HOU,H,WSN,C,4,2,1,1,1,0,0,0,2,0,1,0,0,0,0
22,HOU-2014-04-30,2014-04-30,HOU,H,WSN,C,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
23,HOU-2014-05-02,2014-05-02,HOU,H,SEA,C,5,4,1,1,0,0,0,0,0,0,2,1,0,0,0
24,HOU-2014-05-03,2014-05-03,HOU,H,SEA,C,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
25,HOU-2014-05-04,2014-05-04,HOU,H,SEA,C,5,4,1,2,0,0,0,1,1,0,1,0,0,0,0
26,HOU-2014-05-05,2014-05-05,HOU,A,DET,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
27,HOU-2014-05-06,2014-05-06,HOU,A,DET,C,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
