,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,BAL-2014-09-03,2014-09-03,CIN,A,BAL,PH CF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,BAL-2014-09-04,2014-09-04,CIN,A,BAL,CF RF,5,5,2,2,0,0,0,0,0,0,1,0,0,0,0
2,CIN-2014-09-05,2014-09-05,CIN,H,NYM,LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CIN-2014-09-06,2014-09-06,CIN,H,NYM,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CIN-2014-09-07,2014-09-07,CIN,H,NYM,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CIN-2014-09-09,2014-09-09,CIN,H,STL,PR LF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,CIN-2014-09-11,2014-09-11,CIN,H,STL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,1
7,MIL-2014-09-13,2014-09-13,CIN,A,MIL,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8,MIL-2014-09-14,2014-09-14,CIN,A,MIL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CHC-2014-09-15,2014-09-15,CIN,A,CHC,LF,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
10,CHC-2014-09-17,2014-09-17,CIN,A,CHC,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,STL-2014-09-21,2014-09-21,CIN,A,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CIN-2014-09-23,2014-09-23,CIN,H,MIL,LF,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0
13,CIN-2014-09-24,2014-09-24,CIN,H,MIL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
14,CIN-2014-09-25,2014-09-25,CIN,H,MIL,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15,CIN-2014-09-26,2014-09-26,CIN,H,PIT,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CIN-2014-09-27,2014-09-27,CIN,H,PIT,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17,CIN-2014-09-28,2014-09-28,CIN,H,PIT,LF,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0
0,NYM-2015-06-28,2015-06-28,CIN,A,NYM,RF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,CIN-2015-06-29,2015-06-29,CIN,H,MIN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,CIN-2015-07-03,2015-07-03,CIN,H,MIL,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,CIN-2015-07-04,2015-07-04,CIN,H,MIL,PH CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CIN-2015-07-05,2015-07-05,CIN,H,MIL,CF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,WSN-2015-07-07,2015-07-07,CIN,A,WSN,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MIA-2015-07-11,2015-07-11,CIN,A,MIA,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MIA-2015-07-12,2015-07-12,CIN,A,MIA,CF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
8,CIN-2015-07-18,2015-07-18,CIN,H,CLE,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIN-2015-07-19,2015-07-19,CIN,H,CLE,PH RF CF,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0
10,CIN-2015-07-20,2015-07-20,CIN,H,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CIN-2015-07-21,2015-07-21,CIN,H,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CIN-2015-07-22,2015-07-22,CIN,H,CHC,RF,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0
13,COL-2015-07-26,2015-07-26,CIN,A,COL,LF,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0
14,STL-2015-07-27,2015-07-27,CIN,A,STL,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15,STL-2015-07-28,2015-07-28,CIN,A,STL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
16,CIN-2015-07-30,2015-07-30,CIN,H,PIT,PH,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
17,CIN-2015-07-31,2015-07-31,CIN,H,PIT,LF,5,4,0,1,0,0,0,1,0,0,1,0,1,0,0
18,CIN-2015-08-02,2015-08-02,CIN,H,PIT,PH CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CIN-2015-08-05,2015-08-05,CIN,H,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CIN-2015-08-06,2015-08-06,CIN,H,STL,CF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
21,SDP-2015-08-10,2015-08-10,CIN,A,SDP,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SDP-2015-08-11,2015-08-11,CIN,A,SDP,PH,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0
23,LAD-2015-08-13,2015-08-13,CIN,A,LAD,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
24,LAD-2015-08-14,2015-08-14,CIN,A,LAD,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CIN-2015-08-18,2015-08-18,CIN,H,KCR,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,CIN-2015-08-19,2015-08-19,CIN,H,KCR,CF,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0
27,CIN-2015-08-20,2015-08-20,CIN,H,ARI,CF,4,4,2,2,0,1,0,1,0,0,0,0,0,0,0
28,CIN-2015-08-21,2015-08-21,CIN,H,ARI,CF,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0
29,CIN-2015-08-22,2015-08-22,CIN,H,ARI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,CIN-2015-08-23,2015-08-23,CIN,H,ARI,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
31,CIN-2015-08-24,2015-08-24,CIN,H,DET,CF,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
32,CIN-2015-08-25,2015-08-25,CIN,H,LAD,CF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
33,CIN-2015-08-26,2015-08-26,CIN,H,LAD,CF,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0
34,CIN-2015-08-27,2015-08-27,CIN,H,LAD,CF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
35,MIL-2015-08-29,2015-08-29,CIN,A,MIL,CF,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0
36,MIL-2015-08-30,2015-08-30,CIN,A,MIL,CF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
37,CHC-2015-08-31,2015-08-31,CIN,A,CHC,CF LF,6,6,1,3,1,0,0,2,0,0,0,0,0,0,0
38,CHC-2015-09-01,2015-09-01,CIN,A,CHC,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
39,CHC-2015-09-02,2015-09-02,CIN,A,CHC,CF LF,5,5,2,2,0,0,1,1,0,0,1,0,0,0,0
40,CIN-2015-09-05,2015-09-05,CIN,H,MIL,CF,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
41,CIN-2015-09-05,2015-09-05,CIN,H,MIL,RF,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0
42,CIN-2015-09-06,2015-09-06,CIN,H,MIL,CF LF,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0
43,CIN-2015-09-07,2015-09-07,CIN,H,PIT,CF LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
44,CIN-2015-09-08,2015-09-08,CIN,H,PIT,CF,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0
45,CIN-2015-09-09,2015-09-09,CIN,H,PIT,PH LF,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
46,CIN-2015-09-10,2015-09-10,CIN,H,STL,LF,5,3,2,1,0,0,0,0,2,0,1,0,0,0,0
47,CIN-2015-09-11,2015-09-11,CIN,H,STL,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CIN-2015-09-13,2015-09-13,CIN,H,STL,RF,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
49,SFG-2015-09-14,2015-09-14,CIN,A,SFG,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50,SFG-2015-09-15,2015-09-15,CIN,A,SFG,CF LF,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0
51,SFG-2015-09-16,2015-09-16,CIN,A,SFG,CF,5,5,0,2,0,1,0,0,0,0,0,0,0,0,0
52,MIL-2015-09-18,2015-09-18,CIN,A,MIL,CF LF,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0
53,MIL-2015-09-19,2015-09-19,CIN,A,MIL,CF LF,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0
54,STL-2015-09-21,2015-09-21,CIN,A,STL,CF,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0
55,STL-2015-09-22,2015-09-22,CIN,A,STL,CF,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0
56,STL-2015-09-23,2015-09-23,CIN,A,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CIN-2015-09-24,2015-09-24,CIN,H,NYM,CF,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0
58,CIN-2015-09-25,2015-09-25,CIN,H,NYM,CF,5,5,1,3,1,0,0,0,0,0,2,0,0,0,0
59,CIN-2015-09-26,2015-09-26,CIN,H,NYM,CF,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CIN-2015-09-27,2015-09-27,CIN,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,WSN-2015-09-28,2015-09-28,CIN,A,WSN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CIN-2015-09-29,2015-09-29,CIN,H,CHC,CF,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
63,CIN-2015-09-30,2015-09-30,CIN,H,CHC,LF,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0
64,CIN-2015-10-01,2015-10-01,CIN,H,CHC,LF CF,5,5,1,2,1,0,0,1,0,0,0,0,0,0,0
65,PIT-2015-10-02,2015-10-02,CIN,A,PIT,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,PIT-2015-10-03,2015-10-03,CIN,A,PIT,CF LF,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
67,PIT-2015-10-04,2015-10-04,CIN,A,PIT,CF RF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
