,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,NYM-2017-09-08,2017-09-08,NYM,H,CIN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2017-09-09,2017-09-09,NYM,H,CIN,PH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,NYM-2017-09-10,2017-09-10,NYM,H,CIN,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,NYM-2017-09-12,2017-09-12,NYM,A,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,NYM-2017-09-14,2017-09-14,NYM,A,CHC,PH 3B,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
5,NYM-2017-09-15,2017-09-15,NYM,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,NYM-2017-09-16,2017-09-16,NYM,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,NYM-2017-09-17,2017-09-17,NYM,A,ATL,3B,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0
8,NYM-2017-09-18,2017-09-18,NYM,A,MIA,PH 3B,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
9,NYM-2017-09-19,2017-09-19,NYM,A,MIA,2B,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
10,NYM-2017-09-20,2017-09-20,NYM,A,MIA,2B,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
11,NYM-2017-09-22,2017-09-22,NYM,H,WSN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12,NYM-2017-09-23,2017-09-23,NYM,H,WSN,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,NYM-2017-09-24,2017-09-24,NYM,H,WSN,3B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
14,NYM-2017-09-25,2017-09-25,NYM,H,ATL,3B,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0
15,NYM-2017-09-27,2017-09-27,NYM,H,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,NYM-2017-09-29,2017-09-29,NYM,A,PHI,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,NYM-2017-09-30,2017-09-30,NYM,A,PHI,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
18,NYM-2017-10-01,2017-10-01,NYM,A,PHI,3B,4,1,0,0,0,0,0,0,2,0,1,1,0,0,0
0,NYM-2018-04-01,2018-04-01,NYM,H,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2018-04-03,2018-04-03,NYM,H,PHI,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,NYM-2018-04-04,2018-04-04,NYM,H,PHI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,NYM-2018-05-16,2018-05-16,NYM,H,TOR,LF 3B,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
4,NYM-2018-05-19,2018-05-19,NYM,H,ARI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,NYM-2018-05-21,2018-05-21,NYM,H,MIA,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,NYM-2018-05-29,2018-05-29,NYM,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,NYM-2018-07-24,2018-07-24,NYM,H,SDP,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
8,NYM-2018-07-25,2018-07-25,NYM,H,SDP,PH,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
9,NYM-2018-07-26,2018-07-26,NYM,A,PIT,PH 2B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10,NYM-2018-07-27,2018-07-27,NYM,A,PIT,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,NYM-2018-07-28,2018-07-28,NYM,A,PIT,3B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
