,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,CHW-2018-07-31,2018-07-31,KCR,A,CHW,DH,4,3,2,1,0,0,1,2,1,0,1,0,0,0,0,396,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CHW-2018-08-01,2018-08-01,KCR,A,CHW,DH,5,4,0,1,0,0,0,1,1,0,2,0,0,0,0,495,0.68,5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,79.2,0.668,5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,79.2
2,CHW-2018-08-02,2018-08-02,KCR,A,CHW,1B,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,297,0.477,10,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.0,89.1,0.471,10,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.0,89.1
3,MIN-2018-08-03,2018-08-03,KCR,A,MIN,DH,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,404,0.415,13,0.077,0.0,0.0,0.077,0.231,0.0,0.0,0.0,0.231,0.0,0.0,91.385,0.411,13,0.077,0.0,0.0,0.077,0.231,0.0,0.0,0.0,0.231,0.0,0.0,91.385
4,MIN-2018-08-05,2018-08-05,KCR,A,MIN,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0.311,17,0.059,0.0,0.0,0.059,0.176,0.0,0.0,0.0,0.235,0.0,0.0,93.647,0.308,17,0.059,0.0,0.0,0.059,0.176,0.0,0.0,0.0,0.235,0.0,0.0,93.647
5,KCR-2018-08-10,2018-08-10,KCR,H,STL,DH,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,408,0.262,20,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.2,0.0,0.0,94.75,0.26,20,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.2,0.0,0.0,94.75
6,KCR-2018-08-11,2018-08-11,KCR,H,STL,1B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,408,0.247,24,0.042,0.0,0.0,0.042,0.167,0.0,0.0,0.0,0.25,0.0,0.0,95.958,0.245,24,0.042,0.0,0.0,0.042,0.167,0.0,0.0,0.0,0.25,0.0,0.0,95.958
7,KCR-2018-08-13,2018-08-13,KCR,H,TOR,DH,3,2,1,1,0,0,1,3,1,0,1,0,0,0,0,306,0.243,28,0.071,0.0,0.0,0.036,0.143,0.0,0.0,0.0,0.25,0.0,0.0,96.821,0.241,28,0.071,0.0,0.0,0.036,0.143,0.0,0.0,0.0,0.25,0.0,0.0,96.821
8,KCR-2018-08-15,2018-08-15,KCR,H,TOR,PH,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,102,0.309,31,0.065,0.0,0.0,0.065,0.161,0.0,0.0,0.0,0.258,0.0,0.0,97.323,0.306,31,0.065,0.0,0.0,0.065,0.161,0.0,0.0,0.0,0.258,0.0,0.0,97.323
9,KCR-2018-08-16,2018-08-16,KCR,H,TOR,1B,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,408,0.365,32,0.062,0.0,0.0,0.094,0.156,0.0,0.0,0.0,0.25,0.0,0.0,97.469,0.36,32,0.062,0.0,0.0,0.094,0.156,0.0,0.0,0.0,0.25,0.0,0.0,97.469
10,CHW-2018-08-18,2018-08-18,KCR,A,CHW,DH,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,297,0.348,36,0.083,0.0,0.0,0.083,0.139,0.0,0.0,0.0,0.25,0.0,0.0,97.972,0.344,36,0.083,0.0,0.0,0.083,0.139,0.0,0.0,0.0,0.25,0.0,0.0,97.972
