,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,PIT-2015-04-08,2015-04-08,PIT,A,CIN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PIT-2015-04-09,2015-04-09,PIT,A,CIN,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PIT-2015-04-11,2015-04-11,PIT,A,MIL,SS,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
3,PIT-2015-04-12,2015-04-12,PIT,A,MIL,3B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
4,PIT-2015-04-13,2015-04-13,PIT,H,DET,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,PIT-2015-04-18,2015-04-18,PIT,H,MIL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,PIT-2015-04-19,2015-04-19,PIT,H,MIL,PR SS,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,PIT-2015-04-20,2015-04-20,PIT,H,CHC,SS,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
8,PIT-2015-04-21,2015-04-21,PIT,H,CHC,SS,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0
9,PIT-2015-04-22,2015-04-22,PIT,H,CHC,SS,3,2,0,1,0,0,0,1,0,0,1,0,0,1,0
10,PIT-2015-04-23,2015-04-23,PIT,H,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PIT-2015-04-28,2015-04-28,PIT,A,CHC,PH 3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12,PIT-2015-04-29,2015-04-29,PIT,A,CHC,3B,5,4,1,3,1,0,0,2,1,0,1,0,0,0,0
13,PIT-2015-05-02,2015-05-02,PIT,A,STL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,PIT-2015-05-03,2015-05-03,PIT,A,STL,3B,5,5,1,2,0,0,1,1,0,0,0,0,0,0,0
15,PIT-2015-05-05,2015-05-05,PIT,H,CIN,3B,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0
16,PIT-2015-05-06,2015-05-06,PIT,H,CIN,SS,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0
17,PIT-2015-05-08,2015-05-08,PIT,H,STL,SS,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0
18,PIT-2015-05-09,2015-05-09,PIT,H,STL,3B,4,4,1,2,0,0,0,0,0,0,2,0,0,0,0
19,PIT-2015-05-10,2015-05-10,PIT,H,STL,3B,4,4,1,2,0,0,1,2,0,0,1,0,0,0,0
20,PIT-2015-05-11,2015-05-11,PIT,A,PHI,3B,4,3,0,1,1,0,0,0,0,0,1,1,0,0,0
21,PIT-2015-05-12,2015-05-12,PIT,A,PHI,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
22,PIT-2015-05-14,2015-05-14,PIT,A,PHI,3B,4,2,0,0,0,0,0,0,0,0,0,2,0,0,1
23,PIT-2015-05-15,2015-05-15,PIT,A,CHC,SS 3B,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0
24,PIT-2015-05-16,2015-05-16,PIT,A,CHC,SS,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0
25,PIT-2015-05-17,2015-05-17,PIT,A,CHC,SS,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1
26,PIT-2015-05-19,2015-05-19,PIT,H,MIN,SS 3B,5,5,1,3,0,0,0,1,0,0,0,0,0,0,0
27,PIT-2015-05-20,2015-05-20,PIT,H,MIN,3B SS,6,5,0,1,0,0,0,0,1,0,0,0,0,0,0
28,PIT-2015-05-22,2015-05-22,PIT,H,NYM,SS,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0
29,PIT-2015-05-23,2015-05-23,PIT,H,NYM,SS 3B,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
30,PIT-2015-05-24,2015-05-24,PIT,H,NYM,3B,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0
31,PIT-2015-05-26,2015-05-26,PIT,H,MIA,3B,4,3,0,2,1,0,0,1,0,0,0,1,0,0,0
