,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,SFG-2018-08-31,2018-08-31,SFG,H,NYM,LF,3,2,0,0,0,0,0,1,0,0,2,0,0,1,0
1,SFG-2018-09-01,2018-09-01,SFG,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,SFG-2018-09-02,2018-09-02,SFG,H,NYM,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
3,SFG-2018-09-03,2018-09-03,SFG,A,COL,PH,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
4,SFG-2018-09-04,2018-09-04,SFG,A,COL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
5,SFG-2018-09-05,2018-09-05,SFG,A,COL,LF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
6,SFG-2018-09-07,2018-09-07,SFG,A,MIL,LF,4,3,0,0,0,0,0,1,1,0,1,0,0,0,0
7,SFG-2018-09-08,2018-09-08,SFG,A,MIL,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,SFG-2018-09-11,2018-09-11,SFG,H,ATL,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
9,SFG-2018-09-12,2018-09-12,SFG,H,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,SFG-2018-09-15,2018-09-15,SFG,H,COL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,SFG-2018-09-16,2018-09-16,SFG,H,COL,LF,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0
12,SFG-2018-09-17,2018-09-17,SFG,A,SDP,LF,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0
13,SFG-2018-09-18,2018-09-18,SFG,A,SDP,LF,4,3,0,1,0,0,0,2,1,0,2,0,0,0,0
14,SFG-2018-09-19,2018-09-19,SFG,A,SDP,LF,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
15,SFG-2018-09-21,2018-09-21,SFG,A,STL,LF,4,3,0,1,0,0,0,1,1,0,2,0,0,0,0
16,SFG-2018-09-22,2018-09-22,SFG,A,STL,LF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
17,SFG-2018-09-23,2018-09-23,SFG,A,STL,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
18,SFG-2018-09-24,2018-09-24,SFG,H,SDP,LF,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
19,SFG-2018-09-25,2018-09-25,SFG,H,SDP,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20,SFG-2018-09-26,2018-09-26,SFG,H,SDP,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
21,SFG-2018-09-29,2018-09-29,SFG,H,LAD,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SFG-2019-09-02,2019-09-02,SFG,A,STL,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,SFG-2019-09-03,2019-09-03,SFG,A,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SFG-2019-09-04,2019-09-04,SFG,A,STL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,SFG-2019-09-05,2019-09-05,SFG,A,STL,PH 1B,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4,SFG-2019-09-06,2019-09-06,SFG,A,LAD,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,SFG-2019-09-07,2019-09-07,SFG,A,LAD,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,SFG-2019-09-11,2019-09-11,SFG,H,PIT,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,SFG-2019-09-14,2019-09-14,SFG,H,MIA,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SFG-2019-09-15,2019-09-15,SFG,H,MIA,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SFG-2019-09-17,2019-09-17,SFG,A,BOS,DH,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
10,SFG-2019-09-19,2019-09-19,SFG,A,BOS,PH 1B,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11,SFG-2019-09-20,2019-09-20,SFG,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,SFG-2019-09-21,2019-09-21,SFG,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,SFG-2019-09-24,2019-09-24,SFG,H,COL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,SFG-2019-09-25,2019-09-25,SFG,H,COL,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,SFG-2019-09-27,2019-09-27,SFG,H,LAD,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
