,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,BOS-2021-07-17,2021-07-17,BOS,A,NYY,CF,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0
1,BOS-2021-07-18,2021-07-18,BOS,A,NYY,CF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
2,BOS-2021-07-19,2021-07-19,BOS,A,TOR,CF,6,6,1,1,0,0,1,2,0,0,2,0,0,0,0
3,BOS-2021-07-22,2021-07-22,BOS,H,NYY,PR CF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,BOS-2021-07-23,2021-07-23,BOS,H,NYY,CF,4,3,2,2,1,0,0,0,1,0,1,0,0,0,0
5,BOS-2021-07-24,2021-07-24,BOS,H,NYY,CF,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,BOS-2021-07-25,2021-07-25,BOS,H,NYY,CF,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
7,BOS-2021-07-26,2021-07-26,BOS,H,TOR,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
8,BOS-2021-07-28,2021-07-28,BOS,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9,BOS-2021-07-28,2021-07-28,BOS,H,TOR,CF,3,2,1,1,0,1,0,2,0,0,0,0,0,1,1
10,BOS-2021-07-29,2021-07-29,BOS,H,TOR,CF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
11,BOS-2021-07-30,2021-07-30,BOS,A,TBR,CF,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0
12,BOS-2021-07-31,2021-07-31,BOS,A,TBR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,BOS-2021-08-01,2021-08-01,BOS,A,TBR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,BOS-2021-08-03,2021-08-03,BOS,A,DET,CF,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0
15,BOS-2021-08-04,2021-08-04,BOS,A,DET,CF,5,5,1,1,0,0,1,1,0,0,2,0,0,0,0
16,BOS-2021-08-05,2021-08-05,BOS,A,DET,CF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17,BOS-2021-08-08,2021-08-08,BOS,A,TOR,LF,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0
18,BOS-2021-08-10,2021-08-10,BOS,H,TBR,CF,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0
19,BOS-2021-08-11,2021-08-11,BOS,H,TBR,CF,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0
20,BOS-2021-08-12,2021-08-12,BOS,H,TBR,CF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
21,BOS-2021-08-13,2021-08-13,BOS,H,BAL,CF,4,4,1,2,1,0,0,2,0,0,1,0,0,0,0
22,BOS-2021-08-14,2021-08-14,BOS,H,BAL,CF,5,5,1,1,0,1,0,1,0,0,1,0,0,0,0
23,BOS-2021-08-17,2021-08-17,BOS,A,NYY,CF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
24,BOS-2021-08-20,2021-08-20,BOS,H,TEX,CF,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
25,BOS-2021-08-21,2021-08-21,BOS,H,TEX,CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,BOS-2021-08-23,2021-08-23,BOS,H,TEX,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,BOS-2021-08-26,2021-08-26,BOS,H,MIN,CF,4,3,3,1,0,0,0,0,1,0,1,0,0,0,0
28,BOS-2021-08-27,2021-08-27,BOS,A,CLE,CF,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
29,BOS-2021-08-28,2021-08-28,BOS,A,CLE,CF,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0
30,BOS-2021-08-29,2021-08-29,BOS,A,CLE,CF,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0
31,BOS-2021-08-30,2021-08-30,BOS,A,TBR,CF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
32,BOS-2021-09-01,2021-09-01,BOS,A,TBR,CF,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
