,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,TEX-2015-06-14,2015-06-14,MIN,A,TEX,CF,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,420,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,STL-2015-06-15,2015-06-15,MIN,A,STL,CF,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,291,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,84.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,84.0
2,STL-2015-06-16,2015-06-16,MIN,A,STL,CF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,291,0.228,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,88.875,0.234,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,88.875
3,MIN-2015-06-17,2015-06-17,MIN,H,STL,CF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,306,0.248,11,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,91.091,0.253,11,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,91.091
4,MIN-2015-06-18,2015-06-18,MIN,H,STL,CF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,306,0.19,14,0.071,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,93.429,0.194,14,0.071,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,93.429
5,MIN-2015-06-19,2015-06-19,MIN,H,CHC,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,408,0.155,17,0.059,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,94.941,0.158,17,0.059,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,94.941
6,MIN-2015-06-20,2015-06-20,MIN,H,CHC,CF,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,408,0.124,21,0.048,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,96.286,0.126,21,0.048,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,96.286
7,MIN-2015-06-21,2015-06-21,MIN,H,CHC,CF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,306,0.16,25,0.04,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.32,0.0,0.0,97.2,0.163,25,0.04,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.32,0.0,0.0,97.2
8,MIN-2015-06-22,2015-06-22,MIN,H,CHW,CF,5,5,3,3,1,0,0,0,0,0,1,0,0,0,0,510,0.175,28,0.071,0.0,0.036,0.0,0.071,0.0,0.0,0.0,0.321,0.0,0.0,97.714,0.178,28,0.071,0.0,0.036,0.0,0.071,0.0,0.0,0.0,0.321,0.0,0.0,97.714
9,MIN-2015-06-23,2015-06-23,MIN,H,CHW,CF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,306,0.242,33,0.121,0.03,0.03,0.0,0.061,0.0,0.0,0.0,0.303,0.0,0.0,98.364,0.246,33,0.121,0.03,0.03,0.0,0.061,0.0,0.0,0.0,0.303,0.0,0.0,98.364
