,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,BOS-2014-05-26,2014-05-26,BOS,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BOS-2014-05-27,2014-05-27,BOS,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BOS-2014-08-05,2014-08-05,BOS,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BOS-2014-08-06,2014-08-06,BOS,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BOS-2014-08-13,2014-08-13,BOS,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BOS-2014-09-18,2014-09-18,BOS,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,BOS-2015-04-06,2015-04-06,BOS,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BOS-2015-06-17,2015-06-17,BOS,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BOS-2015-08-11,2015-08-11,BOS,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BOS-2015-08-28,2015-08-28,BOS,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,BOS-2016-06-07,2016-06-07,BOS,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BOS-2016-08-07,2016-08-07,BOS,A,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MIA-2017-04-03,2017-04-03,MIA,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MIA-2017-04-06,2017-04-06,MIA,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,MIA-2017-04-09,2017-04-09,MIA,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MIA-2017-04-12,2017-04-12,MIA,H,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MIA-2017-04-13,2017-04-13,MIA,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MIA-2017-04-15,2017-04-15,MIA,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MIA-2017-04-22,2017-04-22,MIA,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MIA-2017-04-28,2017-04-28,MIA,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MIA-2017-04-29,2017-04-29,MIA,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MIA-2017-05-01,2017-05-01,MIA,H,TBR,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,MIA-2017-05-06,2017-05-06,MIA,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MIA-2017-05-08,2017-05-08,MIA,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MIA-2017-05-10,2017-05-10,MIA,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,MIA-2017-05-15,2017-05-15,MIA,H,HOU,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,MIA-2017-06-22,2017-06-22,MIA,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,MIA-2017-06-24,2017-06-24,MIA,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MIA-2017-06-28,2017-06-28,MIA,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MIA-2017-07-01,2017-07-01,MIA,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,MIA-2017-07-03,2017-07-03,MIA,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MIA-2017-07-06,2017-07-06,MIA,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,MIA-2017-07-09,2017-07-09,MIA,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,MIA-2017-07-14,2017-07-14,MIA,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,MIA-2017-07-15,2017-07-15,MIA,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,MIA-2017-07-17,2017-07-17,MIA,H,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,MIA-2017-07-18,2017-07-18,MIA,H,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,MIA-2017-07-21,2017-07-21,MIA,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,MIA-2017-07-22,2017-07-22,MIA,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MIA-2017-07-27,2017-07-27,MIA,H,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,MIA-2017-07-28,2017-07-28,MIA,H,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
