,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,LAA-2018-07-26,2018-07-26,LAA,H,CHW,C,5,4,1,2,0,0,1,4,1,0,1,0,0,0,0,495,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LAA-2018-07-28,2018-07-28,LAA,H,SEA,C,4,4,2,3,2,0,1,6,0,0,0,0,0,0,0,396,0.72,6,0.167,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.167,0.0,0.0,82.5,0.71,6,0.167,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.167,0.0,0.0,82.5
2,LAA-2018-07-29,2018-07-29,LAA,H,SEA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,10,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,89.1,0.888,10,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,89.1
3,TBR-2018-07-31,2018-07-31,LAA,A,TBR,PH C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.903,10,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,89.1,0.888,10,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,89.1
4,TBR-2018-08-01,2018-08-01,LAA,A,TBR,C,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,288,0.813,11,0.091,0.182,0.0,0.182,0.091,0.0,0.0,0.0,0.182,0.0,0.0,89.727,0.799,11,0.091,0.182,0.0,0.182,0.091,0.0,0.0,0.0,0.182,0.0,0.0,89.727
5,TBR-2018-08-02,2018-08-02,LAA,A,TBR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,14,0.143,0.143,0.0,0.143,0.071,0.0,0.0,0.0,0.286,0.0,0.0,91.071,0.682,14,0.143,0.143,0.0,0.143,0.071,0.0,0.0,0.0,0.286,0.0,0.0,91.071
6,CLE-2018-08-03,2018-08-03,LAA,A,CLE,C,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0.693,14,0.143,0.143,0.0,0.143,0.071,0.0,0.0,0.0,0.286,0.0,0.0,91.071,0.682,14,0.143,0.143,0.0,0.143,0.071,0.0,0.0,0.0,0.286,0.0,0.0,91.071
7,CLE-2018-08-04,2018-08-04,LAA,A,CLE,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,309,0.6,16,0.125,0.125,0.0,0.125,0.062,0.0,0.0,0.0,0.25,0.0,0.0,92.562,0.591,16,0.125,0.125,0.0,0.125,0.062,0.0,0.0,0.0,0.25,0.0,0.0,92.562
8,CLE-2018-08-05,2018-08-05,LAA,A,CLE,1B,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,412,0.5,19,0.105,0.105,0.0,0.105,0.053,0.0,0.0,0.0,0.263,0.0,0.0,94.211,0.493,19,0.105,0.105,0.0,0.105,0.053,0.0,0.0,0.0,0.263,0.0,0.0,94.211
9,LAA-2018-08-07,2018-08-07,LAA,H,DET,C,5,5,1,2,0,0,0,2,0,0,2,0,0,0,0,495,0.409,23,0.087,0.087,0.0,0.087,0.043,0.0,0.0,0.0,0.348,0.0,0.0,95.739,0.403,23,0.087,0.087,0.0,0.087,0.043,0.0,0.0,0.0,0.348,0.0,0.0,95.739
