,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
111,NYY-2015-04-06,2015-04-06,TOR,A,NYY,C,5,4,1,1,0,0,0,2,1,0,1,0,0,0,0,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.384,441.0,0.172,0.045,0.0,0.025,0.129,0.011,0.032,0.036,0.172,0.011,0.005,97.821,1
112,NYY-2015-04-08,2015-04-08,TOR,A,NYY,C,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.381,441.0,0.172,0.043,0.0,0.025,0.132,0.011,0.029,0.036,0.172,0.009,0.005,97.844,1
113,NYY-2015-04-09,2015-04-09,TOR,A,NYY,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.371,441.0,0.172,0.043,0.0,0.02,0.132,0.011,0.029,0.036,0.172,0.011,0.005,97.862,1
114,BAL-2015-04-11,2015-04-11,TOR,A,BAL,C,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.369,441.0,0.17,0.043,0.0,0.02,0.132,0.011,0.029,0.039,0.172,0.011,0.005,97.844,1
115,BAL-2015-04-12,2015-04-12,TOR,A,BAL,C,5,3,1,0,0,0,0,0,2,0,2,0,0,0,0,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.37,440.0,0.168,0.043,0.0,0.02,0.132,0.011,0.032,0.034,0.175,0.011,0.005,97.818,1
116,TOR-2015-04-13,2015-04-13,TOR,H,TBR,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0.174,22.0,0.045,0.0,0.0,0.0,0.136,0.0,0.045,0.045,0.364,0.045,0.0,96.409,0.369,445.0,0.166,0.043,0.0,0.02,0.135,0.011,0.031,0.034,0.178,0.011,0.004,97.854,0
117,TOR-2015-04-14,2015-04-14,TOR,H,TBR,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,404,0.152,25.0,0.04,0.0,0.0,0.0,0.12,0.0,0.04,0.04,0.32,0.04,0.0,96.96,0.368,443.0,0.165,0.043,0.0,0.02,0.135,0.011,0.032,0.034,0.174,0.011,0.005,97.84,0
118,TOR-2015-04-16,2015-04-16,TOR,H,TBR,C,4,1,1,0,0,0,0,0,2,0,1,1,0,0,0,404,0.131,29.0,0.034,0.0,0.0,0.0,0.103,0.0,0.034,0.034,0.345,0.034,0.0,97.517,0.368,443.0,0.165,0.043,0.0,0.02,0.135,0.011,0.032,0.034,0.176,0.011,0.005,97.84,0
119,TOR-2015-04-17,2015-04-17,TOR,H,ATL,C,4,3,2,2,0,0,2,2,1,0,0,0,0,0,0,404,0.18,33.0,0.03,0.0,0.0,0.0,0.152,0.0,0.061,0.03,0.333,0.03,0.0,97.939,0.367,442.0,0.161,0.043,0.0,0.02,0.136,0.011,0.034,0.034,0.179,0.011,0.005,97.889,0
120,TOR-2015-04-18,2015-04-18,TOR,H,ATL,C,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,404,0.294,37.0,0.027,0.0,0.0,0.054,0.162,0.0,0.054,0.027,0.297,0.027,0.0,98.27,0.373,441.0,0.156,0.043,0.0,0.025,0.136,0.011,0.034,0.034,0.179,0.011,0.005,97.939,0
121,TOR-2015-04-19,2015-04-19,TOR,H,ATL,C,4,4,0,1,1,0,0,2,0,0,3,0,0,0,0,404,0.286,41.0,0.049,0.0,0.0,0.049,0.146,0.0,0.049,0.049,0.268,0.024,0.0,98.537,0.374,440.0,0.157,0.043,0.0,0.025,0.136,0.011,0.034,0.034,0.177,0.011,0.005,97.989,0
122,TOR-2015-04-21,2015-04-21,TOR,H,BAL,C,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,505,0.289,45.0,0.044,0.022,0.0,0.044,0.133,0.0,0.044,0.044,0.311,0.022,0.0,98.756,0.376,439.0,0.157,0.046,0.0,0.025,0.134,0.011,0.034,0.034,0.185,0.011,0.005,98.039,0
123,TOR-2015-04-22,2015-04-22,TOR,H,BAL,C,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,404,0.287,50.0,0.04,0.02,0.0,0.04,0.16,0.0,0.04,0.04,0.28,0.02,0.0,98.98,0.375,440.0,0.157,0.045,0.0,0.025,0.134,0.011,0.034,0.034,0.182,0.011,0.005,98.091,0
124,TOR-2015-04-23,2015-04-23,TOR,H,BAL,C,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,404,0.295,54.0,0.056,0.019,0.0,0.037,0.167,0.0,0.037,0.037,0.259,0.019,0.0,99.13,0.376,444.0,0.158,0.045,0.0,0.025,0.135,0.011,0.034,0.034,0.18,0.011,0.005,98.117,0
125,TBR-2015-04-25,2015-04-25,TOR,A,TBR,C,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,388,0.309,58.0,0.052,0.034,0.0,0.034,0.172,0.0,0.034,0.034,0.241,0.017,0.0,99.259,0.379,445.0,0.157,0.047,0.0,0.025,0.137,0.011,0.034,0.034,0.178,0.011,0.004,98.144,0
126,TBR-2015-04-26,2015-04-26,TOR,A,TBR,C,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,388,0.322,62.0,0.048,0.032,0.0,0.048,0.161,0.0,0.032,0.032,0.226,0.016,0.0,99.113,0.381,449.0,0.156,0.047,0.0,0.027,0.136,0.011,0.033,0.033,0.176,0.011,0.004,98.134,0
127,BOS-2015-04-27,2015-04-27,TOR,A,BOS,C,4,3,1,1,1,0,0,2,1,0,1,0,0,0,0,416,0.316,61.0,0.049,0.033,0.0,0.049,0.148,0.0,0.033,0.033,0.23,0.016,0.0,98.82,0.379,453.0,0.157,0.046,0.0,0.026,0.135,0.011,0.033,0.033,0.177,0.011,0.004,98.124,0
128,BOS-2015-04-28,2015-04-28,TOR,A,BOS,C,5,3,0,1,0,0,0,0,2,0,1,0,0,0,0,520,0.327,65.0,0.046,0.046,0.0,0.046,0.154,0.0,0.031,0.031,0.231,0.015,0.0,99.138,0.38,457.0,0.155,0.048,0.0,0.026,0.136,0.011,0.033,0.033,0.177,0.011,0.004,98.175,0
129,BOS-2015-04-29,2015-04-29,TOR,A,BOS,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,0.356,66.0,0.061,0.045,0.0,0.045,0.182,0.0,0.03,0.03,0.227,0.0,0.0,99.394,0.381,462.0,0.156,0.048,0.0,0.026,0.139,0.011,0.032,0.032,0.177,0.011,0.004,98.238,0
130,CLE-2015-04-30,2015-04-30,TOR,A,CLE,C,4,2,1,1,1,0,0,1,2,0,0,0,0,0,0,408,0.374,63.0,0.063,0.048,0.0,0.048,0.19,0.0,0.032,0.016,0.222,0.0,0.0,99.365,0.38,463.0,0.156,0.048,0.0,0.026,0.138,0.011,0.032,0.032,0.179,0.011,0.004,98.251,0
131,CLE-2015-05-01,2015-05-01,TOR,A,CLE,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,408,0.391,67.0,0.06,0.06,0.0,0.045,0.209,0.0,0.03,0.015,0.209,0.0,0.0,99.522,0.383,467.0,0.154,0.049,0.0,0.026,0.141,0.011,0.032,0.032,0.178,0.011,0.004,98.283,0
132,CLE-2015-05-02,2015-05-02,TOR,A,CLE,C,5,5,2,3,1,0,1,1,0,0,0,0,0,0,0,510,0.374,68.0,0.059,0.059,0.0,0.044,0.206,0.0,0.015,0.029,0.206,0.0,0.0,99.603,0.379,471.0,0.153,0.049,0.0,0.025,0.14,0.011,0.032,0.034,0.18,0.011,0.004,98.314,0
133,CLE-2015-05-03,2015-05-03,TOR,A,CLE,C,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,510,0.417,68.0,0.074,0.074,0.0,0.059,0.176,0.0,0.015,0.029,0.176,0.0,0.0,99.676,0.385,476.0,0.153,0.05,0.0,0.027,0.139,0.011,0.032,0.034,0.179,0.011,0.004,98.353,0
134,TOR-2015-05-04,2015-05-04,TOR,H,NYY,PH C,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,101,0.447,70.0,0.086,0.071,0.0,0.071,0.171,0.0,0.014,0.029,0.171,0.0,0.0,99.786,0.387,481.0,0.154,0.05,0.0,0.029,0.137,0.01,0.031,0.033,0.177,0.01,0.004,98.391,0
135,TOR-2015-05-05,2015-05-05,TOR,H,NYY,C,4,4,1,3,2,0,1,1,0,0,1,0,0,0,0,404,0.481,67.0,0.104,0.075,0.0,0.075,0.179,0.0,0.015,0.03,0.149,0.0,0.0,99.731,0.388,482.0,0.156,0.05,0.0,0.029,0.137,0.01,0.031,0.033,0.176,0.01,0.004,98.396,0
136,TOR-2015-05-06,2015-05-06,TOR,H,NYY,C,4,4,2,3,0,0,1,1,0,0,1,0,0,0,0,404,0.519,71.0,0.099,0.099,0.0,0.085,0.169,0.0,0.014,0.028,0.155,0.0,0.0,99.803,0.395,486.0,0.154,0.053,0.0,0.031,0.136,0.01,0.031,0.033,0.177,0.01,0.004,98.418,0
137,TOR-2015-05-08,2015-05-08,TOR,H,BOS,C,4,4,2,2,1,0,0,0,0,0,1,0,0,0,0,404,0.503,67.0,0.134,0.104,0.0,0.075,0.134,0.0,0.0,0.03,0.164,0.0,0.0,99.731,0.399,490.0,0.157,0.053,0.0,0.033,0.135,0.01,0.031,0.033,0.178,0.01,0.004,98.439,0
138,TOR-2015-05-09,2015-05-09,TOR,H,BOS,C,5,4,0,1,0,0,0,1,0,0,1,0,0,1,0,505,0.522,67.0,0.134,0.119,0.0,0.075,0.134,0.0,0.0,0.015,0.179,0.0,0.0,99.731,0.401,494.0,0.158,0.055,0.0,0.032,0.134,0.01,0.03,0.032,0.178,0.01,0.004,98.46,0
139,BAL-2015-05-11,2015-05-11,TOR,A,BAL,C,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,404,0.509,68.0,0.147,0.103,0.0,0.074,0.132,0.0,0.0,0.015,0.147,0.015,0.0,99.75,0.398,499.0,0.158,0.054,0.0,0.032,0.132,0.01,0.03,0.032,0.178,0.012,0.004,98.485,0
140,BAL-2015-05-12,2015-05-12,TOR,A,BAL,C,5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,505,0.496,67.0,0.149,0.104,0.0,0.075,0.104,0.0,0.0,0.015,0.194,0.015,0.0,99.731,0.395,503.0,0.157,0.054,0.0,0.032,0.131,0.01,0.03,0.032,0.183,0.012,0.004,98.505,0
141,BAL-2015-05-13,2015-05-13,TOR,A,BAL,C,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,404,0.502,68.0,0.162,0.103,0.0,0.074,0.088,0.0,0.015,0.015,0.191,0.015,0.0,99.75,0.396,508.0,0.159,0.053,0.0,0.031,0.13,0.01,0.031,0.031,0.181,0.012,0.004,98.53,0
142,HOU-2015-05-15,2015-05-15,TOR,A,HOU,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,388,0.486,68.0,0.176,0.088,0.0,0.074,0.074,0.0,0.015,0.015,0.191,0.015,0.0,99.75,0.395,512.0,0.16,0.053,0.0,0.031,0.129,0.01,0.031,0.031,0.18,0.012,0.004,98.549,0
143,HOU-2015-05-16,2015-05-16,TOR,A,HOU,C,4,4,1,1,0,1,0,2,0,0,2,0,0,0,0,388,0.456,68.0,0.176,0.088,0.0,0.059,0.074,0.0,0.015,0.015,0.206,0.015,0.0,99.75,0.392,516.0,0.159,0.052,0.0,0.031,0.128,0.01,0.031,0.031,0.18,0.012,0.004,98.537,0
144,HOU-2015-05-17,2015-05-17,TOR,A,HOU,C,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,388,0.466,68.0,0.162,0.088,0.015,0.059,0.074,0.0,0.015,0.015,0.221,0.015,0.0,99.75,0.392,520.0,0.158,0.052,0.002,0.031,0.127,0.01,0.031,0.031,0.183,0.012,0.004,98.525,0
145,TOR-2015-05-18,2015-05-18,TOR,H,LAA,C,5,5,1,3,1,0,0,2,0,0,0,0,0,0,0,505,0.469,68.0,0.176,0.088,0.015,0.059,0.059,0.0,0.015,0.015,0.221,0.015,0.0,99.338,0.393,524.0,0.158,0.053,0.002,0.031,0.126,0.01,0.031,0.031,0.183,0.011,0.004,98.513,0
146,TOR-2015-05-19,2015-05-19,TOR,H,LAA,C,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,404,0.48,68.0,0.191,0.103,0.015,0.059,0.029,0.0,0.015,0.015,0.206,0.015,0.0,99.118,0.395,529.0,0.161,0.055,0.002,0.03,0.125,0.009,0.03,0.03,0.181,0.011,0.004,98.537,0
147,TOR-2015-05-20,2015-05-20,TOR,H,LAA,C,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,404,0.485,71.0,0.211,0.099,0.014,0.056,0.028,0.0,0.014,0.014,0.183,0.014,0.0,99.155,0.395,533.0,0.163,0.054,0.002,0.03,0.124,0.009,0.03,0.03,0.18,0.011,0.004,98.555,0
148,TOR-2015-05-22,2015-05-22,TOR,H,SEA,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,404,0.485,67.0,0.224,0.09,0.015,0.06,0.015,0.0,0.015,0.015,0.164,0.015,0.0,98.925,0.394,537.0,0.162,0.054,0.002,0.03,0.125,0.009,0.03,0.032,0.179,0.011,0.004,98.574,0
149,TOR-2015-05-23,2015-05-23,TOR,H,SEA,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,404,0.428,66.0,0.212,0.076,0.015,0.045,0.015,0.0,0.015,0.015,0.197,0.015,0.0,98.818,0.39,537.0,0.162,0.052,0.002,0.03,0.123,0.009,0.03,0.032,0.181,0.011,0.004,98.611,0
150,TOR-2015-05-24,2015-05-24,TOR,H,SEA,C,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,505,0.388,65.0,0.2,0.077,0.015,0.031,0.015,0.0,0.015,0.015,0.215,0.015,0.0,98.708,0.384,537.0,0.158,0.052,0.002,0.03,0.123,0.009,0.026,0.032,0.182,0.011,0.004,98.648,0
151,TOR-2015-05-25,2015-05-25,TOR,H,CHW,C,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,404,0.371,69.0,0.174,0.087,0.014,0.029,0.014,0.0,0.014,0.014,0.217,0.014,0.0,98.841,0.383,542.0,0.157,0.054,0.002,0.03,0.122,0.009,0.026,0.031,0.183,0.011,0.004,98.67,0
152,TOR-2015-05-26,2015-05-26,TOR,H,CHW,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.314,69.0,0.174,0.058,0.014,0.014,0.029,0.0,0.014,0.014,0.217,0.014,0.0,98.841,0.382,541.0,0.157,0.052,0.002,0.03,0.124,0.009,0.026,0.03,0.185,0.011,0.004,98.721,0
153,TOR-2015-05-27,2015-05-27,TOR,H,CHW,C 2B,5,5,1,2,0,0,0,0,0,0,2,0,0,0,0,505,0.27,66.0,0.152,0.061,0.015,0.0,0.03,0.0,0.015,0.015,0.212,0.015,0.0,98.742,0.383,538.0,0.158,0.052,0.002,0.03,0.123,0.009,0.026,0.03,0.184,0.011,0.004,98.753,0
154,MIN-2015-05-29,2015-05-29,TOR,A,MIN,C,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,408,0.26,67.0,0.164,0.045,0.015,0.0,0.03,0.0,0.015,0.015,0.224,0.015,0.0,98.776,0.38,539.0,0.161,0.052,0.002,0.028,0.121,0.007,0.026,0.03,0.187,0.011,0.004,98.801,0
