,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,CHC-2021-09-02,2021-09-02,CHC,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CHC-2021-09-04,2021-09-04,CHC,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,CHC-2021-09-06,2021-09-06,CHC,H,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,CHC-2021-09-11,2021-09-11,CHC,H,SFG,P,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,99,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,PHI-2021-09-14,2021-09-14,CHC,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
5,PHI-2021-09-15,2021-09-15,CHC,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
6,MIL-2021-09-18,2021-09-18,CHC,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
7,CHC-2021-09-21,2021-09-21,CHC,H,MIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
8,CHC-2021-09-24,2021-09-24,CHC,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
9,CHC-2021-09-25,2021-09-25,CHC,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
10,CHC-2021-09-26,2021-09-26,CHC,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
11,PIT-2021-09-29,2021-09-29,CHC,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
12,STL-2021-10-01,2021-10-01,CHC,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.5
