,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
0,SFG-2017-06-28,2017-06-28,SFG,H,COL,3B,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,384,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
1,PIT-2017-06-30,2017-06-30,SFG,A,PIT,3B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,392,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
2,PIT-2017-07-01,2017-07-01,SFG,A,PIT,PH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,98,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
3,PIT-2017-07-02,2017-07-02,SFG,A,PIT,3B,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,392,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
4,DET-2017-07-04,2017-07-04,SFG,A,DET,3B,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,303,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
5,DET-2017-07-05,2017-07-05,SFG,A,DET,3B,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,404,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
6,DET-2017-07-06,2017-07-06,SFG,A,DET,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,404,0.361,21,0.143,0.048,0.0,0.048,0.095,0.0,0.0,0.0,0.19,0.0,0.0,93.952,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
7,SFG-2017-07-07,2017-07-07,SFG,H,MIA,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,288,0.301,25,0.12,0.04,0.0,0.04,0.08,0.0,0.0,0.0,0.24,0.0,0.0,95.08,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
8,SFG-2017-07-08,2017-07-08,SFG,H,MIA,3B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,384,0.268,28,0.107,0.036,0.0,0.036,0.071,0.0,0.0,0.0,0.25,0.0,0.0,95.179,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
9,SFG-2017-07-09,2017-07-09,SFG,H,MIA,3B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,288,0.284,32,0.125,0.031,0.0,0.031,0.094,0.0,0.0,0.0,0.219,0.0,0.0,95.281,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
10,SDP-2017-07-16,2017-07-16,SFG,A,SDP,PH 3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,194,0.259,35,0.114,0.029,0.0,0.029,0.086,0.0,0.0,0.029,0.2,0.0,0.0,95.343,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
11,SFG-2017-07-17,2017-07-17,SFG,H,CLE,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0.244,37,0.108,0.027,0.0,0.027,0.081,0.0,0.0,0.027,0.216,0.0,0.0,95.432,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,1
12,SFG-2017-07-21,2017-07-21,SFG,H,SDP,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,32,0.125,0.031,0.0,0.0,0.062,0.0,0.0,0.031,0.188,0.0,0.0,95.094,0.227,40,0.1,0.025,0.0,0.025,0.075,0.0,0.0,0.025,0.2,0.0,0.0,95.475,0
13,LAD-2017-07-28,2017-07-28,SFG,A,LAD,3B,4,4,1,1,0,0,0,1,0,0,2,0,0,0,0,384,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.227,40,0.1,0.025,0.0,0.025,0.075,0.0,0.0,0.025,0.2,0.0,0.0,95.475,1
14,LAD-2017-07-29,2017-07-29,SFG,A,LAD,1B 3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,384,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.226,44,0.114,0.023,0.0,0.023,0.068,0.0,0.0,0.023,0.227,0.0,0.0,95.523,1
15,LAD-2017-07-30,2017-07-30,SFG,A,LAD,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.207,48,0.104,0.021,0.0,0.021,0.062,0.0,0.0,0.021,0.229,0.0,0.0,95.562,1
16,OAK-2017-07-31,2017-07-31,SFG,A,OAK,3B,3,3,0,1,0,0,0,1,0,0,2,0,0,0,0,291,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.198,50,0.1,0.02,0.0,0.02,0.06,0.0,0.0,0.02,0.24,0.0,0.0,95.58,1
17,OAK-2017-08-01,2017-08-01,SFG,A,OAK,3B,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,485,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,0.005,100.0,0.204,53,0.113,0.019,0.0,0.019,0.057,0.0,0.0,0.019,0.264,0.0,0.0,95.66,1
