,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,MIN-2014-03-31,2014-03-31,MIN,A,CHW,PH SS,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,MIN-2014-04-03,2014-04-03,MIN,A,CHW,SS,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0
2,MIN-2014-04-06,2014-04-06,MIN,A,CLE,PH LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,MIN-2014-04-09,2014-04-09,MIN,H,OAK,SS,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0
4,MIN-2014-04-10,2014-04-10,MIN,H,OAK,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MIN-2014-04-15,2014-04-15,MIN,H,TOR,PH SS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,MIN-2014-04-17,2014-04-17,MIN,H,TOR,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MIN-2014-04-18,2014-04-18,MIN,A,KCR,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MIN-2014-04-19,2014-04-19,MIN,A,KCR,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MIN-2014-04-20,2014-04-20,MIN,A,KCR,SS,5,4,0,2,0,0,0,1,1,0,0,0,0,0,0
10,MIN-2014-04-23,2014-04-23,MIN,A,TBR,SS,5,4,0,1,1,0,0,1,0,0,0,0,0,1,0
11,MIN-2014-04-25,2014-04-25,MIN,H,DET,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MIN-2014-04-26,2014-04-26,MIN,H,DET,SS 3B,4,3,1,0,0,0,0,0,0,0,2,0,1,0,0
13,MIN-2014-04-30,2014-04-30,MIN,H,LAD,SS,4,4,1,4,1,0,0,2,0,0,0,0,0,0,0
14,MIN-2014-05-01,2014-05-01,MIN,H,LAD,SS,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0
15,MIN-2014-05-01,2014-05-01,MIN,H,LAD,PH SS,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,MIN-2014-05-02,2014-05-02,MIN,H,BAL,SS,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0
17,MIN-2014-05-04,2014-05-04,MIN,H,BAL,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
18,MIN-2014-05-05,2014-05-05,MIN,A,CLE,PH SS,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0
19,MIN-2014-05-06,2014-05-06,MIN,A,CLE,3B,4,4,0,2,1,0,0,1,0,0,1,0,0,0,0
20,MIN-2014-05-07,2014-05-07,MIN,A,CLE,LF,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0
21,MIN-2014-05-08,2014-05-08,MIN,A,CLE,CF,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0
22,MIN-2014-05-10,2014-05-10,MIN,A,DET,3B,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
23,MIN-2014-05-11,2014-05-11,MIN,A,DET,SS,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0
24,MIN-2014-05-13,2014-05-13,MIN,H,BOS,SS,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
25,MIN-2014-05-14,2014-05-14,MIN,H,BOS,SS,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0
26,MIN-2014-05-15,2014-05-15,MIN,H,BOS,SS,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0
27,MIN-2014-05-16,2014-05-16,MIN,H,SEA,SS,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0
28,MIN-2014-05-17,2014-05-17,MIN,H,SEA,SS,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0
29,MIN-2014-05-18,2014-05-18,MIN,H,SEA,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
30,MIN-2014-05-20,2014-05-20,MIN,A,SDP,SS,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0
31,MIN-2014-05-21,2014-05-21,MIN,A,SDP,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
