,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,ATL-2017-05-18,2017-05-18,TOR,A,ATL,LF,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
1,BAL-2017-05-19,2017-05-19,TOR,A,BAL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,MIL-2017-05-24,2017-05-24,TOR,A,MIL,PH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,TOR-2017-06-14,2017-06-14,TOR,H,TBR,LF,4,4,0,3,0,0,0,0,0,0,1,0,0,0,0
4,TOR-2017-06-16,2017-06-16,TOR,H,CHW,RF,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5,TOR-2017-06-17,2017-06-17,TOR,H,CHW,LF,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0
6,TOR-2017-06-18,2017-06-18,TOR,H,CHW,PR LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,TEX-2017-06-19,2017-06-19,TOR,A,TEX,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,TEX-2017-06-21,2017-06-21,TOR,A,TEX,CF LF,5,5,0,1,0,0,0,0,0,0,3,0,0,0,0
9,TEX-2017-06-22,2017-06-22,TOR,A,TEX,LF,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0
10,KCR-2017-06-23,2017-06-23,TOR,A,KCR,LF,5,5,0,3,1,0,0,0,0,0,1,0,0,0,0
11,KCR-2017-06-25,2017-06-25,TOR,A,KCR,LF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
0,CLE-2018-05-03,2018-05-03,TOR,A,CLE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CLE-2018-05-03,2018-05-03,TOR,A,CLE,LF,4,4,0,2,2,0,0,1,0,0,0,0,0,0,0
2,NYM-2018-05-15,2018-05-15,TOR,A,NYM,RF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,NYM-2018-05-16,2018-05-16,TOR,A,NYM,PR LF,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,TOR-2018-05-17,2018-05-17,TOR,H,OAK,LF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
5,TOR-2018-05-18,2018-05-18,TOR,H,OAK,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
6,TOR-2018-05-19,2018-05-19,TOR,H,OAK,LF,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0
7,TOR-2018-05-20,2018-05-20,TOR,H,OAK,LF,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,TOR-2018-05-23,2018-05-23,TOR,H,LAA,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9,TOR-2018-05-24,2018-05-24,TOR,H,LAA,LF,4,4,1,1,0,0,1,1,0,0,0,0,0,0,1
10,PHI-2018-05-25,2018-05-25,TOR,A,PHI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PHI-2018-05-26,2018-05-26,TOR,A,PHI,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
12,PHI-2018-05-27,2018-05-27,TOR,A,PHI,LF,4,3,1,1,1,0,0,2,1,0,0,0,0,0,0
13,BOS-2018-05-29,2018-05-29,TOR,A,BOS,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14,BOS-2018-05-30,2018-05-30,TOR,A,BOS,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,BOS-2018-07-13,2018-07-13,TOR,A,BOS,LF,4,3,1,1,0,0,1,3,0,0,0,0,0,1,0
16,BOS-2018-07-14,2018-07-14,TOR,A,BOS,RF,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0
17,BOS-2018-07-15,2018-07-15,TOR,A,BOS,RF,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
18,TOR-2018-07-22,2018-07-22,TOR,H,BAL,LF,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19,TOR-2018-07-23,2018-07-23,TOR,H,MIN,RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
20,TOR-2018-07-25,2018-07-25,TOR,H,MIN,LF,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0
21,CHW-2018-07-27,2018-07-27,TOR,A,CHW,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,CHW-2018-07-29,2018-07-29,TOR,A,CHW,RF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,OAK-2018-07-30,2018-07-30,TOR,A,OAK,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,OAK-2018-07-31,2018-07-31,TOR,A,OAK,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
25,TOR-2018-09-05,2018-09-05,TOR,H,TBR,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,TOR-2018-09-08,2018-09-08,TOR,H,CLE,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BOS-2018-09-11,2018-09-11,TOR,A,BOS,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,BOS-2018-09-12,2018-09-12,TOR,A,BOS,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,BOS-2018-09-13,2018-09-13,TOR,A,BOS,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,BAL-2018-09-18,2018-09-18,TOR,A,BAL,LF,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0
31,TOR-2018-09-20,2018-09-20,TOR,H,TBR,LF,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32,TOR-2018-09-25,2018-09-25,TOR,H,HOU,LF,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0
33,TBR-2018-09-28,2018-09-28,TOR,A,TBR,LF,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0
34,TBR-2018-09-30,2018-09-30,TOR,A,TBR,LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,NYY-2019-03-28,2019-03-28,BAL,A,NYY,LF,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1,NYY-2019-03-30,2019-03-30,BAL,A,NYY,LF,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0
2,NYY-2019-03-31,2019-03-31,BAL,A,NYY,LF,5,4,1,2,1,0,0,1,1,0,1,0,0,0,0
3,TOR-2019-04-01,2019-04-01,BAL,A,TOR,LF,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
4,TOR-2019-04-02,2019-04-02,BAL,A,TOR,LF,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
5,TOR-2019-04-03,2019-04-03,BAL,A,TOR,LF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
6,BAL-2019-04-04,2019-04-04,BAL,H,NYY,LF,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0
7,BAL-2019-04-06,2019-04-06,BAL,H,NYY,LF,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0
8,BAL-2019-04-07,2019-04-07,BAL,H,NYY,LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,BAL-2019-04-09,2019-04-09,BAL,H,OAK,LF,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0
10,BAL-2019-04-10,2019-04-10,BAL,H,OAK,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
11,BAL-2019-04-11,2019-04-11,BAL,H,OAK,LF,5,4,1,2,1,0,1,2,1,0,0,0,0,0,0
12,BOS-2019-04-12,2019-04-12,BAL,A,BOS,LF,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0
13,BOS-2019-04-13,2019-04-13,BAL,A,BOS,LF,6,3,2,0,0,0,0,0,3,0,2,0,0,0,0
14,BOS-2019-04-14,2019-04-14,BAL,A,BOS,PH LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,BOS-2019-04-15,2019-04-15,BAL,A,BOS,LF,5,5,1,2,1,0,1,4,0,0,0,0,0,0,2
16,TBR-2019-04-16,2019-04-16,BAL,A,TBR,LF,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0
