,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,SDP-2019-03-30,2019-03-30,SDP,H,SFG,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,STL-2019-04-05,2019-04-05,SDP,A,STL,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,190,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2,SFG-2019-04-10,2019-04-10,SDP,A,SFG,P,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,192,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,71.5,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,71.5
3,SDP-2019-04-16,2019-04-16,SDP,H,COL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.218,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,79.667,0.22,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,79.667
4,SDP-2019-04-23,2019-04-23,SDP,H,SEA,P,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0.218,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,79.667,0.176,7,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,82.0
5,ATL-2019-04-29,2019-04-29,SDP,A,ATL,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,204,0.58,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,76.8,0.293,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,83.75
6,SDP-2019-05-05,2019-05-05,SDP,H,LAD,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,192,0.29,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,79.2,0.251,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,87.4
7,COL-2019-05-12,2019-05-12,SDP,A,COL,P,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,226,0.218,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.167,82.0,0.196,12,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.167,88.833
8,SDP-2019-05-18,2019-05-18,SDP,H,PIT,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.174,7,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.143,88.857,0.24,14,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.143,92.286
9,SDP-2019-06-01,2019-06-01,SDP,H,MIA,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.29,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,80.5,0.22,15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.133,92.533
