,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,PIT-2015-06-27,2015-06-27,PIT,H,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PIT-2015-06-28,2015-06-28,PIT,H,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,DET-2015-06-30,2015-06-30,PIT,A,DET,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PIT-2015-07-08,2015-07-08,PIT,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,PIT-2015-07-11,2015-07-11,PIT,H,STL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MIL-2015-07-18,2015-07-18,PIT,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,PIT-2015-07-25,2015-07-25,PIT,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CIN-2015-07-30,2015-07-30,PIT,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PIT-2016-06-05,2016-06-05,LAA,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BOS-2016-07-02,2016-07-02,LAA,A,BOS,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CHC-2016-08-10,2016-08-10,LAA,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,NYM-2017-05-21,2017-05-21,LAA,A,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MIA-2017-05-28,2017-05-28,LAA,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PIT-2019-07-05,2019-07-05,MIL,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,ARI-2021-04-13,2021-04-13,OAK,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SFG-2021-06-25,2021-06-25,OAK,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SFG-2021-06-27,2021-06-27,OAK,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,SDP-2021-07-27,2021-07-27,OAK,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SDP-2021-07-28,2021-07-28,OAK,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
