,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,BAL-2014-09-17,2014-09-17,BAL,H,TOR,1B,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BAL-2014-09-19,2014-09-19,BAL,H,BOS,1B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BAL-2014-09-20,2014-09-20,BAL,H,BOS,1B,4,4,1,2,0,0,1,1,0,0,2,0,0,0,0,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,BAL-2014-09-21,2014-09-21,BAL,H,BOS,1B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,NYY-2014-09-22,2014-09-22,BAL,A,NYY,1B,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TOR-2014-09-27,2014-09-27,BAL,A,TOR,1B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,MIN-2015-07-08,2015-07-08,BAL,A,MIN,DH,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,20.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.45,0.0,0.0,96.75
7,BAL-2015-09-16,2015-09-16,BAL,H,BOS,1B,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,23.0,0.087,0.043,0.0,0.043,0.087,0.0,0.0,0.0,0.391,0.0,0.0,97.435
8,WSN-2015-09-24,2015-09-24,BAL,A,WSN,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0.344,3.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,67.333,0.324,8.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,89.0
9,BOS-2015-09-25,2015-09-25,BAL,A,BOS,DH,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,312,0.458,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.37,9.0,0.111,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.111,0.0,0.0,90.333
10,BOS-2015-09-27,2015-09-27,BAL,A,BOS,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.229,7.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.286,0.0,0.0,87.857,0.329,10.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,92.1
11,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
12,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
13,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
14,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
15,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
16,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
17,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
18,BAL-2015-09-30,2015-09-30,BAL,H,TOR,1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
19,BAL-2015-09-30,2015-09-30,BAL,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
20,BAL-2015-09-30,2015-09-30,BAL,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
21,BAL-2015-09-30,2015-09-30,BAL,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
22,BAL-2015-09-30,2015-09-30,BAL,H,TOR,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.196,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89.875,0.296,11.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.0,93.182
