,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,LAA-2015-08-18,2015-08-18,LAA,H,CHW,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
1,LAA-2015-08-19,2015-08-19,LAA,H,CHW,3B,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
2,LAA-2015-08-20,2015-08-20,LAA,H,CHW,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,LAA-2015-08-21,2015-08-21,LAA,H,TOR,3B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
4,LAA-2015-08-22,2015-08-22,LAA,H,TOR,3B,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
5,LAA-2015-08-23,2015-08-23,LAA,H,TOR,3B,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0
6,DET-2015-08-25,2015-08-25,LAA,A,DET,3B,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0
7,DET-2015-08-26,2015-08-26,LAA,A,DET,3B,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0
8,DET-2015-08-27,2015-08-27,LAA,A,DET,3B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,1
9,CLE-2015-08-28,2015-08-28,LAA,A,CLE,3B,3,3,0,1,0,0,0,1,0,0,2,0,0,0,0
10,CLE-2015-08-29,2015-08-29,LAA,A,CLE,3B,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0
11,CLE-2015-08-30,2015-08-30,LAA,A,CLE,3B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
12,OAK-2015-08-31,2015-08-31,LAA,A,OAK,3B,4,3,1,2,0,0,0,1,1,0,0,0,0,0,0
13,OAK-2015-09-01,2015-09-01,LAA,A,OAK,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,OAK-2015-09-02,2015-09-02,LAA,A,OAK,PR 3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
