,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,CHW-2017-04-14,2017-04-14,CHW,A,MIN,LF,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1
1,CHW-2017-04-16,2017-04-16,CHW,A,MIN,LF,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0
2,CHW-2017-05-02,2017-05-02,CHW,A,KCR,LF,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0
3,CHW-2017-05-05,2017-05-05,CHW,A,BAL,RF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
4,CHW-2017-05-09,2017-05-09,CHW,H,MIN,CF,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0
5,CHW-2017-05-12,2017-05-12,CHW,H,SDP,CF,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0
6,CHW-2017-05-14,2017-05-14,CHW,H,SDP,LF,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0
7,CHW-2017-05-16,2017-05-16,CHW,A,LAA,PR,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8,CHW-2017-05-17,2017-05-17,CHW,A,LAA,PH LF,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9,CHW-2017-05-18,2017-05-18,CHW,A,SEA,CF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
10,CHW-2017-05-19,2017-05-19,CHW,A,SEA,CF,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0
11,CHW-2017-05-20,2017-05-20,CHW,A,SEA,CF,5,3,1,1,0,0,1,3,0,0,1,0,0,2,0
12,CHW-2017-05-21,2017-05-21,CHW,A,SEA,RF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
13,CHW-2017-05-23,2017-05-23,CHW,A,ARI,RF,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0
14,CHW-2017-05-28,2017-05-28,CHW,H,DET,RF,4,4,1,1,0,1,0,1,0,0,2,0,0,0,0
15,CHW-2017-05-30,2017-05-30,CHW,H,BOS,PR LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHW-2017-06-02,2017-06-02,CHW,A,DET,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CHW-2017-06-04,2017-06-04,CHW,A,DET,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
18,CHW-2017-06-08,2017-06-08,CHW,A,TBR,LF,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0
19,CHW-2017-06-11,2017-06-11,CHW,A,CLE,CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CHW-2017-06-12,2017-06-12,CHW,H,BAL,CF,4,3,2,2,0,1,0,0,1,0,1,0,0,0,0
21,CHW-2017-06-13,2017-06-13,CHW,H,BAL,CF,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
22,CHW-2017-06-14,2017-06-14,CHW,H,BAL,CF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
23,CHW-2017-06-15,2017-06-15,CHW,H,BAL,CF RF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
24,CHW-2017-06-18,2017-06-18,CHW,A,TOR,CF,3,3,1,1,0,0,0,0,0,0,2,0,0,0,0
25,CHW-2017-06-22,2017-06-22,CHW,A,MIN,LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,CHW-2017-06-27,2017-06-27,CHW,H,NYY,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,CHW-2017-06-28,2017-06-28,CHW,H,NYY,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,CHW-2017-06-29,2017-06-29,CHW,H,NYY,RF,3,3,0,2,1,0,0,2,0,0,0,0,0,0,0
29,CHW-2017-06-30,2017-06-30,CHW,H,TEX,RF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
30,CHW-2017-07-01,2017-07-01,CHW,H,TEX,RF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
31,CHW-2017-07-03,2017-07-03,CHW,A,OAK,RF,5,3,1,2,2,0,0,1,2,0,0,0,0,0,0
32,CHW-2017-07-07,2017-07-07,CHW,A,COL,PH RF,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0
33,CHW-2017-07-08,2017-07-08,CHW,A,COL,RF,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0
34,CHW-2017-07-09,2017-07-09,CHW,A,COL,RF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,CHW-2017-07-27,2017-07-27,CHW,H,CHC,RF,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
36,CHW-2017-07-28,2017-07-28,CHW,H,CLE,PR LF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,CHW-2017-07-29,2017-07-29,CHW,H,CLE,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CHW-2017-07-30,2017-07-30,CHW,H,CLE,RF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
39,CHW-2017-07-31,2017-07-31,CHW,H,TOR,RF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
40,CHW-2017-09-17,2017-09-17,CHW,A,DET,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
41,CHW-2017-09-21,2017-09-21,CHW,A,HOU,DH,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
42,CHW-2017-09-23,2017-09-23,CHW,H,KCR,LF,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
43,CHW-2017-09-27,2017-09-27,CHW,H,LAA,RF,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0
