,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,DET-2015-07-05,2015-07-05,DET,H,TOR,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,SEA-2015-07-07,2015-07-07,DET,A,SEA,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SEA-2015-07-08,2015-07-08,DET,A,SEA,1B,4,4,2,2,1,0,1,2,0,0,0,0,0,0,1
3,MIN-2015-07-11,2015-07-11,DET,A,MIN,PH,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
4,DET-2015-07-19,2015-07-19,DET,H,BAL,3B,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0
5,DET-2015-07-20,2015-07-20,DET,H,SEA,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
6,DET-2015-07-21,2015-07-21,DET,H,SEA,PH 1B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
7,DET-2015-07-22,2015-07-22,DET,H,SEA,1B,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
8,DET-2015-07-23,2015-07-23,DET,H,SEA,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,BOS-2015-07-26,2015-07-26,DET,A,BOS,1B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
10,TBR-2015-07-27,2015-07-27,DET,A,TBR,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11,BAL-2015-07-31,2015-07-31,DET,A,BAL,1B,4,4,1,3,1,0,1,2,0,0,1,0,0,0,0
12,DET-2015-08-04,2015-08-04,DET,H,KCR,1B,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
13,DET-2015-08-05,2015-08-05,DET,H,KCR,1B,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0
14,DET-2015-08-08,2015-08-08,DET,H,BOS,1B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
15,DET-2015-08-09,2015-08-09,DET,H,BOS,1B,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0
16,KCR-2015-08-10,2015-08-10,DET,A,KCR,1B,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0
17,KCR-2015-08-11,2015-08-11,DET,A,KCR,1B,4,4,1,2,2,0,0,0,0,0,2,0,0,0,0
18,KCR-2015-08-12,2015-08-12,DET,A,KCR,1B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
19,HOU-2015-08-15,2015-08-15,DET,A,HOU,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,HOU-2015-08-16,2015-08-16,DET,A,HOU,3B,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0
21,DET-2015-09-08,2015-09-08,DET,H,TBR,PH 3B,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
22,DET-2015-09-09,2015-09-09,DET,H,TBR,1B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
23,CLE-2015-09-13,2015-09-13,DET,A,CLE,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,MIN-2015-09-16,2015-09-16,DET,A,MIN,3B,5,4,0,2,0,0,0,2,1,0,1,0,0,0,0
