,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,SEA-2014-03-31,2014-03-31,SEA,A,LAA,SS,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1,SEA-2014-04-01,2014-04-01,SEA,A,LAA,SS,5,5,2,2,0,0,2,3,0,0,2,0,0,0,0
2,SEA-2014-04-02,2014-04-02,SEA,A,LAA,SS,5,5,1,2,1,0,0,1,0,0,3,0,0,0,0
3,SEA-2014-04-03,2014-04-03,SEA,A,OAK,SS,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
4,SEA-2014-04-05,2014-04-05,SEA,A,OAK,SS,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0
5,SEA-2014-04-06,2014-04-06,SEA,A,OAK,SS,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0
6,SEA-2014-04-08,2014-04-08,SEA,H,LAA,SS,5,4,1,0,0,0,0,0,1,0,3,0,0,0,0
7,SEA-2014-04-09,2014-04-09,SEA,H,LAA,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
8,SEA-2014-04-11,2014-04-11,SEA,H,OAK,SS,5,5,1,2,0,0,1,1,0,0,1,0,0,0,0
9,SEA-2014-04-12,2014-04-12,SEA,H,OAK,SS,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
10,SEA-2014-04-13,2014-04-13,SEA,H,OAK,SS,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
11,SEA-2014-04-14,2014-04-14,SEA,A,TEX,SS,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0
12,SEA-2014-04-15,2014-04-15,SEA,A,TEX,SS,4,2,0,0,0,0,0,0,0,0,1,2,0,0,0
13,SEA-2014-04-16,2014-04-16,SEA,A,TEX,SS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,SEA-2014-04-17,2014-04-17,SEA,A,TEX,SS,5,4,1,2,1,0,0,0,1,0,0,0,0,0,0
15,SEA-2014-04-18,2014-04-18,SEA,A,MIA,SS,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0
16,SEA-2014-04-19,2014-04-19,SEA,A,MIA,SS,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
17,SEA-2014-04-20,2014-04-20,SEA,A,MIA,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,SEA-2014-04-21,2014-04-21,SEA,H,HOU,SS,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
19,SEA-2014-04-22,2014-04-22,SEA,H,HOU,SS,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0
20,SEA-2014-04-23,2014-04-23,SEA,H,HOU,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
21,SEA-2014-04-26,2014-04-26,SEA,H,TEX,SS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SEA-2014-05-01,2014-05-01,SEA,A,NYY,SS,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0
23,SEA-2014-05-02,2014-05-02,SEA,A,HOU,SS,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0
24,SEA-2014-05-03,2014-05-03,SEA,A,HOU,SS,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0
25,SEA-2014-05-05,2014-05-05,SEA,A,OAK,SS,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0
26,SEA-2014-05-06,2014-05-06,SEA,A,OAK,SS,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0
27,SEA-2014-05-07,2014-05-07,SEA,A,OAK,SS,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
28,SEA-2014-05-07,2014-05-07,SEA,A,OAK,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SEA-2014-05-08,2014-05-08,SEA,H,KCR,SS,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
30,SEA-2014-05-09,2014-05-09,SEA,H,KCR,SS,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0
31,SEA-2014-05-10,2014-05-10,SEA,H,KCR,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
32,SEA-2014-05-11,2014-05-11,SEA,H,KCR,SS,5,5,0,1,1,0,0,2,0,0,0,0,0,0,0
33,SEA-2014-05-12,2014-05-12,SEA,H,TBR,SS,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0
34,SEA-2014-05-13,2014-05-13,SEA,H,TBR,SS,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
35,SEA-2014-05-14,2014-05-14,SEA,H,TBR,SS,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
36,SEA-2014-05-16,2014-05-16,SEA,A,MIN,SS,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
37,SEA-2014-05-17,2014-05-17,SEA,A,MIN,SS,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
38,SEA-2014-05-18,2014-05-18,SEA,A,MIN,SS,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0
