,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,SFG-2014-06-26,2014-06-26,SFG,H,CIN,1B,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0
1,SFG-2014-06-27,2014-06-27,SFG,H,CIN,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SFG-2014-06-28,2014-06-28,SFG,H,CIN,1B,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
3,SFG-2014-06-29,2014-06-29,SFG,H,CIN,1B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
4,SFG-2014-07-03,2014-07-03,SFG,H,STL,1B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
5,SFG-2014-07-21,2014-07-21,SFG,A,PHI,1B,5,5,1,2,0,0,1,2,0,0,2,0,0,0,0
6,SFG-2014-07-22,2014-07-22,SFG,A,PHI,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,SFG-2014-07-23,2014-07-23,SFG,A,PHI,1B,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
8,SFG-2014-07-24,2014-07-24,SFG,A,PHI,1B,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0
9,SFG-2014-07-25,2014-07-25,SFG,H,LAD,PH 1B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
10,SFG-2014-07-26,2014-07-26,SFG,H,LAD,1B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
11,SFG-2014-07-27,2014-07-27,SFG,H,LAD,1B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
12,SFG-2014-08-10,2014-08-10,SFG,A,KCR,1B,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0
13,SFG-2014-08-12,2014-08-12,SFG,H,CHW,1B,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0
14,SFG-2014-08-13,2014-08-13,SFG,H,CHW,1B,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0
15,SFG-2014-08-15,2014-08-15,SFG,H,PHI,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,SFG-2014-08-16,2014-08-16,SFG,H,PHI,PH,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17,SFG-2014-08-19,2014-08-19,SFG,A,CHC,1B,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
18,SFG-2014-08-20,2014-08-20,SFG,A,CHC,PH 1B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19,SFG-2014-08-21,2014-08-21,SFG,A,CHC,1B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20,SFG-2014-08-24,2014-08-24,SFG,A,WSN,1B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SFG-2014-09-02,2014-09-02,SFG,A,COL,PH,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22,SFG-2014-09-05,2014-09-05,SFG,A,DET,DH,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
23,SFG-2014-09-07,2014-09-07,SFG,A,DET,1B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
24,SFG-2014-09-13,2014-09-13,SFG,H,LAD,PH 3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
25,SFG-2014-09-24,2014-09-24,SFG,A,LAD,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SFG-2014-09-27,2014-09-27,SFG,H,SDP,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SFG-2014-09-28,2014-09-28,SFG,H,SDP,PH,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
0,CIN-2015-08-31,2015-08-31,CIN,A,CHC,PH,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0
1,CIN-2015-09-05,2015-09-05,CIN,H,MIL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,CIN-2015-09-05,2015-09-05,CIN,H,MIL,LF,4,2,2,1,0,0,1,1,2,1,1,0,0,0,0
3,CIN-2015-09-07,2015-09-07,CIN,H,PIT,LF,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
4,CIN-2015-09-08,2015-09-08,CIN,H,PIT,LF,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5,CIN-2015-09-09,2015-09-09,CIN,H,PIT,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CIN-2015-09-10,2015-09-10,CIN,H,STL,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CIN-2015-09-11,2015-09-11,CIN,H,STL,LF,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0
8,CIN-2015-09-13,2015-09-13,CIN,H,STL,LF 1B,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0
9,CIN-2015-09-14,2015-09-14,CIN,A,SFG,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,CIN-2015-09-15,2015-09-15,CIN,A,SFG,LF,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0
11,CIN-2015-09-16,2015-09-16,CIN,A,SFG,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12,CIN-2015-09-18,2015-09-18,CIN,A,MIL,1B,5,5,0,1,1,0,0,1,0,0,2,0,0,0,0
13,CIN-2015-09-19,2015-09-19,CIN,A,MIL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,CIN-2015-09-20,2015-09-20,CIN,A,MIL,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
15,CIN-2015-09-21,2015-09-21,CIN,A,STL,LF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CIN-2015-09-22,2015-09-22,CIN,A,STL,LF,4,4,0,3,0,0,0,0,0,0,1,0,0,0,0
17,CIN-2015-09-23,2015-09-23,CIN,A,STL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,CIN-2015-09-24,2015-09-24,CIN,H,NYM,PH,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19,CIN-2015-09-25,2015-09-25,CIN,H,NYM,LF,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0
20,CIN-2015-09-26,2015-09-26,CIN,H,NYM,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
21,CIN-2015-09-29,2015-09-29,CIN,H,CHC,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
22,CIN-2015-09-30,2015-09-30,CIN,H,CHC,1B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23,CIN-2015-10-01,2015-10-01,CIN,H,CHC,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,CIN-2015-10-02,2015-10-02,CIN,A,PIT,LF,5,4,0,2,1,0,0,0,1,0,2,0,0,0,0
25,CIN-2015-10-03,2015-10-03,CIN,A,PIT,LF,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0
26,CIN-2015-10-04,2015-10-04,CIN,A,PIT,LF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
0,CIN-2016-04-04,2016-04-04,CIN,H,PHI,LF,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1,CIN-2016-04-06,2016-04-06,CIN,H,PHI,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,CIN-2016-04-07,2016-04-07,CIN,H,PHI,LF,5,4,1,1,0,0,0,0,1,0,3,0,0,0,0
3,CIN-2016-04-08,2016-04-08,CIN,H,PIT,LF,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
4,CIN-2016-04-10,2016-04-10,CIN,H,PIT,LF,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0
5,CIN-2016-04-11,2016-04-11,CIN,A,CHC,LF,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0
6,CIN-2016-04-14,2016-04-14,CIN,A,CHC,LF,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
7,CIN-2016-04-16,2016-04-16,CIN,A,STL,LF,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0
8,CIN-2016-04-17,2016-04-17,CIN,A,STL,LF,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1
9,CIN-2016-04-18,2016-04-18,CIN,H,COL,LF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,CIN-2016-04-20,2016-04-20,CIN,H,COL,LF,3,3,2,2,1,0,1,1,0,0,0,0,0,0,0
11,CIN-2016-04-21,2016-04-21,CIN,H,CHC,LF 1B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
12,CIN-2016-04-22,2016-04-22,CIN,H,CHC,LF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
13,CIN-2016-04-23,2016-04-23,CIN,H,CHC,LF,4,4,1,1,0,0,1,3,0,0,2,0,0,0,0
14,CIN-2016-04-24,2016-04-24,CIN,H,CHC,LF 1B,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
15,CIN-2016-04-25,2016-04-25,CIN,A,NYM,RF,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
16,CIN-2016-04-26,2016-04-26,CIN,A,NYM,LF,4,4,0,2,1,0,0,0,0,0,2,0,0,0,0
17,CIN-2016-04-27,2016-04-27,CIN,A,NYM,RF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
18,CIN-2016-04-30,2016-04-30,CIN,A,PIT,LF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
