,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,CHW-2014-05-28,2014-05-28,CLE,A,CHW,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,CIN-2016-05-19,2016-05-19,CLE,A,CIN,P,4,3,1,2,1,0,0,0,0,0,1,0,1,0,0
1,WSN-2016-08-10,2016-08-10,CLE,A,WSN,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,ARI-2017-04-07,2017-04-07,CLE,A,ARI,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
1,CIN-2017-05-22,2017-05-22,CLE,A,CIN,P,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,SFG-2017-07-17,2017-07-17,CLE,A,SFG,P,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
0,CHC-2018-05-22,2018-05-22,CLE,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,STL-2018-06-26,2018-06-26,CLE,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CLE-2018-07-07,2018-07-07,CLE,H,OAK,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BOS-2018-08-23,2018-08-23,CLE,A,BOS,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PHI-2019-03-30,2019-03-30,ATL,A,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ATL-2019-04-11,2019-04-11,ATL,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ATL-2019-04-12,2019-04-12,ATL,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ATL-2019-04-18,2019-04-18,ATL,H,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CIN-2019-04-24,2019-04-24,ATL,A,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ATL-2019-04-26,2019-04-26,ATL,H,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ATL-2019-04-29,2019-04-29,ATL,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ATL-2019-05-01,2019-05-01,ATL,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MIA-2019-05-05,2019-05-05,ATL,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,LAD-2019-05-07,2019-05-07,ATL,A,LAD,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ARI-2019-05-11,2019-05-11,ATL,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,ATL-2019-05-17,2019-05-17,ATL,H,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,SFG-2019-05-22,2019-05-22,ATL,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,STL-2019-05-26,2019-05-26,ATL,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ATL-2019-05-28,2019-05-28,ATL,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ATL-2019-05-29,2019-05-29,ATL,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ATL-2019-05-31,2019-05-31,ATL,H,DET,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,PIT-2019-06-04,2019-06-04,ATL,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,PIT-2019-06-05,2019-06-05,ATL,A,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MIA-2019-06-09,2019-06-09,ATL,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ATL-2019-06-12,2019-06-12,ATL,H,PIT,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL-2019-06-14,2019-06-14,ATL,H,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
