,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,LAD-2021-04-09,2021-04-09,LAD,H,WSN,RF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LAD-2021-04-13,2021-04-13,LAD,H,COL,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5
2,LAD-2021-04-14,2021-04-14,LAD,H,COL,RF LF,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,194,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5
3,LAD-2021-04-15,2021-04-15,LAD,H,COL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,388,0.645,4,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,72.75,0.646,4,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,72.75
4,SDP-2021-04-16,2021-04-16,LAD,A,SDP,LF,6,6,1,2,0,0,1,2,0,0,1,0,0,0,0,576,0.276,8,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,84.875,0.277,8,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,84.875
5,SDP-2021-04-17,2021-04-17,LAD,A,SDP,LF RF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,288,0.371,14,0.071,0.071,0.0,0.071,0.071,0.0,0.0,0.0,0.143,0.0,0.0,89.643,0.369,14,0.071,0.071,0.0,0.071,0.071,0.0,0.0,0.0,0.143,0.0,0.0,89.643
6,SDP-2021-04-18,2021-04-18,LAD,A,SDP,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,17,0.118,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.176,0.0,0.0,90.765,0.355,17,0.118,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.176,0.0,0.0,90.765
7,SEA-2021-04-19,2021-04-19,LAD,A,SEA,PH RF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,190,0.356,17,0.118,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.176,0.0,0.0,90.765,0.355,17,0.118,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.176,0.0,0.0,90.765
8,LAD-2021-04-22,2021-04-22,LAD,H,SDP,RF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,388,0.317,19,0.105,0.053,0.0,0.053,0.053,0.0,0.0,0.0,0.211,0.0,0.0,91.211,0.316,19,0.105,0.053,0.0,0.053,0.053,0.0,0.0,0.0,0.211,0.0,0.0,91.211
9,LAD-2021-04-23,2021-04-23,LAD,H,SDP,RF,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,291,0.299,23,0.13,0.043,0.0,0.043,0.043,0.0,0.0,0.0,0.261,0.0,0.0,92.217,0.298,23,0.13,0.043,0.0,0.043,0.043,0.0,0.0,0.0,0.261,0.0,0.0,92.217
