,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,OAK-2014-03-31,2014-03-31,OAK,H,CLE,SS,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
1,OAK-2014-04-02,2014-04-02,OAK,H,CLE,SS,5,3,1,2,1,0,0,1,1,0,0,0,1,0,0
2,OAK-2014-04-02,2014-04-02,OAK,H,CLE,SS,5,4,1,1,0,0,0,1,1,0,1,0,0,0,0
3,OAK-2014-04-03,2014-04-03,OAK,H,SEA,SS,5,3,0,0,0,0,0,0,2,0,0,0,0,0,1
4,OAK-2014-04-05,2014-04-05,OAK,H,SEA,SS,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0
5,OAK-2014-04-06,2014-04-06,OAK,H,SEA,SS,4,1,1,1,0,0,0,1,2,0,0,0,0,1,0
6,MIN-2014-04-07,2014-04-07,OAK,A,MIN,SS,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0
7,MIN-2014-04-09,2014-04-09,OAK,A,MIN,SS,5,3,1,0,0,0,0,0,2,0,1,0,0,0,0
8,MIN-2014-04-10,2014-04-10,OAK,A,MIN,SS,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0
9,SEA-2014-04-11,2014-04-11,OAK,A,SEA,SS,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0
10,SEA-2014-04-12,2014-04-12,OAK,A,SEA,SS,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0
11,SEA-2014-04-13,2014-04-13,OAK,A,SEA,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,LAA-2014-04-14,2014-04-14,OAK,A,LAA,SS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
13,LAA-2014-04-15,2014-04-15,OAK,A,LAA,SS,6,5,2,3,2,0,0,1,1,0,1,0,0,0,0
14,LAA-2014-04-16,2014-04-16,OAK,A,LAA,DH,6,5,0,3,2,0,0,0,0,0,2,1,0,0,0
15,OAK-2014-04-18,2014-04-18,OAK,H,HOU,SS,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
16,OAK-2014-04-19,2014-04-19,OAK,H,HOU,SS,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0
17,OAK-2014-04-20,2014-04-20,OAK,H,HOU,SS,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0
18,OAK-2014-04-21,2014-04-21,OAK,H,TEX,SS,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0
19,OAK-2014-04-22,2014-04-22,OAK,H,TEX,SS,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0
20,OAK-2014-04-23,2014-04-23,OAK,H,TEX,SS,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
21,HOU-2014-04-24,2014-04-24,OAK,A,HOU,SS,5,4,2,3,2,0,0,1,0,0,0,1,0,0,0
22,HOU-2014-04-25,2014-04-25,OAK,A,HOU,SS,6,5,0,2,0,0,0,2,1,0,1,0,0,0,0
23,HOU-2014-04-26,2014-04-26,OAK,A,HOU,SS,5,5,0,1,0,0,0,1,0,0,2,0,0,0,0
24,HOU-2014-04-27,2014-04-27,OAK,A,HOU,SS,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
25,TEX-2014-04-28,2014-04-28,OAK,A,TEX,SS,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0
26,TEX-2014-04-29,2014-04-29,OAK,A,TEX,SS,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0
27,BOS-2014-05-02,2014-05-02,OAK,A,BOS,SS,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
28,BOS-2014-05-03,2014-05-03,OAK,A,BOS,SS,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0
29,BOS-2014-05-04,2014-05-04,OAK,A,BOS,SS,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0
30,OAK-2014-05-05,2014-05-05,OAK,H,SEA,SS,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
31,OAK-2014-05-06,2014-05-06,OAK,H,SEA,SS,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0
32,OAK-2014-05-07,2014-05-07,OAK,H,SEA,SS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33,OAK-2014-05-07,2014-05-07,OAK,H,SEA,SS,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0
34,OAK-2014-05-09,2014-05-09,OAK,H,WSN,SS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
35,OAK-2014-05-10,2014-05-10,OAK,H,WSN,SS,4,4,1,1,1,0,0,1,0,0,1,0,0,0,0
36,OAK-2014-05-11,2014-05-11,OAK,H,WSN,SS,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0
37,OAK-2014-05-12,2014-05-12,OAK,H,CHW,SS,4,4,0,1,1,0,0,2,0,0,1,0,0,0,0
38,OAK-2014-05-13,2014-05-13,OAK,H,CHW,SS,4,4,1,2,1,0,0,0,0,0,0,0,0,0,1
