,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,COL-2019-05-11,2019-05-11,SDP,A,COL,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,COL-2019-05-12,2019-05-12,SDP,A,COL,C,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,452,0.69,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.69,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,56.5
2,LAD-2019-05-15,2019-05-15,SDP,A,LAD,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,291,0.312,6,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,94.167,0.314,6,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,94.167
3,SDP-2019-05-17,2019-05-17,SDP,H,PIT,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.195,9,0.111,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.0,95.111,0.196,9,0.111,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.0,95.111
4,SDP-2019-05-18,2019-05-18,SDP,H,PIT,PH C,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,192,0.173,10,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,95.2,0.174,10,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,95.2
5,SDP-2019-05-19,2019-05-19,SDP,H,PIT,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,288,0.221,12,0.167,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.25,0.0,0.0,95.333,0.223,12,0.167,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.25,0.0,0.0,95.333
6,SDP-2019-05-20,2019-05-20,SDP,H,ARI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.174,15,0.133,0.0,0.0,0.0,0.067,0.0,0.0,0.067,0.267,0.0,0.0,95.467,0.175,15,0.133,0.0,0.0,0.0,0.067,0.0,0.0,0.067,0.267,0.0,0.0,95.467
7,TOR-2019-05-25,2019-05-25,SDP,A,TOR,PH 1B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.162,16,0.125,0.0,0.0,0.0,0.062,0.0,0.0,0.062,0.25,0.0,0.0,95.5,0.163,16,0.125,0.0,0.0,0.0,0.062,0.0,0.0,0.062,0.25,0.0,0.0,95.5
8,TOR-2019-05-26,2019-05-26,SDP,A,TOR,C,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,396,0.152,17,0.118,0.0,0.0,0.0,0.059,0.0,0.0,0.059,0.235,0.0,0.0,95.706,0.153,17,0.118,0.0,0.0,0.0,0.059,0.0,0.0,0.059,0.235,0.0,0.0,95.706
9,NYY-2019-05-29,2019-05-29,SDP,A,NYY,PH C,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,99,0.182,21,0.095,0.048,0.0,0.0,0.048,0.0,0.0,0.048,0.19,0.0,0.0,96.333,0.185,21,0.095,0.048,0.0,0.0,0.048,0.0,0.0,0.048,0.19,0.0,0.0,96.333
10,SDP-2019-06-02,2019-06-02,SDP,H,MIA,C,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,288,0.207,17,0.059,0.118,0.0,0.0,0.0,0.0,0.0,0.059,0.235,0.0,0.0,91.588,0.235,22,0.091,0.091,0.0,0.0,0.045,0.0,0.0,0.045,0.182,0.0,0.0,96.455
11,SDP-2019-06-03,2019-06-03,SDP,H,PHI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.22,20,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,92.25,0.243,25,0.12,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.2,0.0,0.0,96.4
12,SDP-2019-06-05,2019-06-05,SDP,H,PHI,C,4,2,0,2,0,0,0,0,2,1,0,0,0,0,0,384,0.246,18,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.056,0.222,0.0,0.0,91.667,0.233,26,0.115,0.077,0.0,0.0,0.038,0.0,0.0,0.038,0.192,0.0,0.0,96.385
13,SDP-2019-06-08,2019-06-08,SDP,H,WSN,C,4,3,0,1,0,0,0,1,1,1,0,0,0,0,0,384,0.378,19,0.158,0.105,0.0,0.0,0.105,0.053,0.0,0.053,0.105,0.0,0.0,91.895,0.32,30,0.167,0.067,0.0,0.0,0.1,0.033,0.0,0.033,0.167,0.0,0.0,96.333
14,SDP-2019-06-09,2019-06-09,SDP,H,WSN,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,288,0.47,20,0.2,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.05,0.0,0.0,92.1,0.34,34,0.176,0.059,0.0,0.0,0.118,0.059,0.0,0.029,0.147,0.0,0.0,96.294
15,COL-2019-06-13,2019-06-13,SDP,A,COL,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,452,0.42,22,0.182,0.091,0.0,0.0,0.136,0.091,0.0,0.0,0.091,0.0,0.0,92.455,0.31,37,0.162,0.054,0.0,0.0,0.108,0.054,0.0,0.027,0.162,0.0,0.0,96.27
