,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,605540,6.0,9,1,0,4,0,106,76
1,502202,1.0,0,0,1,3,0,17,11
2,642207,1.0,1,0,0,1,0,18,11
3,623352,0.2,2,2,1,2,0,22,13
4,664776,0.1,0,0,0,0,0,3,2
