,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,608723,5.0,1,0,2,5,0,73,49
1,594840,1.0,0,0,1,1,0,14,7
2,502522,1.0,0,0,0,2,0,15,11
3,622772,1.0,0,0,1,0,0,16,8
4,657117,1.0,0,0,0,1,0,16,9
