,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,543408,6.2,8,5,2,7,3,102,62
1,473879,0.1,1,1,0,0,1,7,3
2,543045,1.0,0,0,0,0,0,6,4
