,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,656756,3.1,7,5,3,6,1,79,48
1,570257,0.2,2,1,0,0,0,7,6
2,650633,3.0,2,1,0,2,0,45,28
3,656061,1.0,0,0,1,2,0,20,12
