,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,596001,6.0,3,1,0,8,0,96,66
1,434628,0.0,3,3,1,0,0,13,5
2,657612,0.1,0,0,0,0,0,3,2
3,641838,1.2,3,1,0,0,0,27,21
4,503449,1.0,3,3,0,2,1,31,17
