,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,544931,6.2,4,2,2,11,1,108,74
1,553878,1.1,0,0,0,3,0,16,12
2,518875,1.0,1,2,1,1,1,22,11
