,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,504379,5.0,3,2,4,4,1,101,65
1,491708,1.0,0,0,1,1,0,12,6
2,519263,1.1,4,4,0,1,1,26,19
3,543746,0.2,0,0,0,1,0,5,5
