,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,622864,6.0,7,2,0,4,1,93,56
1,608648,2.0,1,0,0,2,0,35,22
2,407845,1.0,0,0,0,1,0,16,10
