,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,429717,7.0,4,2,1,4,2,88,60
1,473879,1.0,0,0,0,1,0,12,7
2,573109,1.0,2,1,0,2,0,19,13
