,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,607074,6.0,5,1,1,6,1,100,63
1,571476,0.1,0,0,0,0,0,1,1
2,543359,0.2,0,0,0,0,0,1,1
3,518858,1.0,0,0,0,2,0,18,12
4,502085,1.0,2,0,0,1,0,23,18
