,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,605483,5.2,6,6,3,5,1,113,64
1,471822,1.1,1,0,0,2,0,25,14
2,514981,1.0,0,0,0,2,0,9,7
