,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,666120,3.0,5,4,4,0,2,62,33
1,650828,1.0,0,0,0,0,0,9,8
2,657097,1.0,0,0,0,2,0,12,9
3,621345,0.1,1,2,1,0,0,9,5
4,445926,0.2,1,0,0,1,0,15,8
5,656794,1.0,1,1,1,2,0,22,14
6,592767,1.0,0,0,0,1,0,9,8
