,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,596001,7.1,6,3,1,9,0,106,69
1,572143,0.2,1,2,2,1,1,22,10
2,592094,1.0,1,0,0,0,0,7,6
