,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,595191,7.0,5,2,3,9,1,100,63
1,456696,1.0,3,2,0,3,2,34,21
2,542587,1.0,2,1,0,0,1,12,8
