,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,572971,6.0,5,0,1,9,0,97,59
1,606965,2.0,0,0,2,4,0,37,21
2,571704,1.0,2,1,1,1,0,19,12
