,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,656302,6.0,1,0,3,11,0,98,58
1,614179,2.0,1,0,0,2,0,24,17
2,656725,1.0,0,0,1,1,0,16,9
