,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,543606,7.1,1,1,3,5,0,120,69
1,573124,0.1,0,0,0,1,0,4,3
2,657610,1.1,1,0,0,1,0,20,11
