,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,543037,5.0,5,3,2,6,1,93,56
1,453172,1.2,1,1,0,2,0,29,21
2,455374,0.0,1,0,0,0,0,5,3
3,491708,0.1,0,0,0,1,0,6,3
4,453265,1.0,1,0,0,1,0,18,13
5,543746,1.0,1,0,0,2,0,19,14
6,453343,1.0,1,0,0,1,0,15,9
7,467785,0.2,1,1,1,1,0,14,8
