,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,572070,6.2,7,2,4,5,0,99,64
1,676477,0.1,1,1,0,0,1,15,10
2,493603,1.0,1,0,0,1,0,14,10
3,657031,1.0,0,0,1,0,0,12,7
